stm_model,bertopic_model,corpus,language,stm_topic,bertopic_topic,document_overlap,document_jaccard,jaccard_overlap,weighted_theta_overlap,centroid_similarity,keyword_similarity,representative_document_similarity,combined_alignment,relationship,alignment_status,comparability_status,human_review_status
STM-METADATA-ES,BERTopic-METADATA-MULTILINGUAL,metadata,es,15,41,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-ES,BERTopic-METADATA-MULTILINGUAL,metadata,es,15,17,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-ES,BERTopic-METADATA-MULTILINGUAL,metadata,es,15,9,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-ES,BERTopic-METADATA-MULTILINGUAL,metadata,es,15,23,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-ES,BERTopic-METADATA-MULTILINGUAL,metadata,es,15,38,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-ES,BERTopic-METADATA-MULTILINGUAL,metadata,es,15,13,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-ES,BERTopic-METADATA-MULTILINGUAL,metadata,es,15,30,1,0.014286,0.014286,0.004809,not_computed,0.0,0.0,0.006917,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-ES,BERTopic-METADATA-MULTILINGUAL,metadata,es,15,15,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,-1,17,0.034765,0.034765,0.003703,not_computed,0.0,0.0,0.014832,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,4,2,0.026316,0.026316,0.004524,not_computed,0.0,0.0,0.011657,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,11,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,9,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,14,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,5,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,39,1,0.021739,0.021739,0.02124,not_computed,0.136364,0.0,0.048097,language_specific_match,language_specific_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,1,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,26,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,19,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,10,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,29,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,25,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,17,2,0.047619,0.047619,0.01683,not_computed,0.0,0.0,0.023255,language_specific_match,language_specific_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,13,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,15,5,0.092593,0.092593,0.026758,not_computed,0.041667,0.0,0.054143,partial_overlap,partial_overlap,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,6,1,0.015385,0.015385,0.003378,not_computed,0.0,0.0,0.006998,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,16,1,0.02439,0.02439,0.008434,not_computed,0.0,0.0,0.011865,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,18,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,3,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,12,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,2,1,0.02439,0.02439,0.001753,not_computed,0.0,0.0,0.010194,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,20,3,0.078947,0.078947,0.011771,not_computed,0.041667,0.090909,0.054029,partial_overlap,partial_overlap,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,31,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,38,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,0,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,22,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,21,1,0.028571,0.028571,0.018147,not_computed,0.0,0.0,0.015965,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,30,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,36,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,32,1,0.027778,0.027778,0.014115,not_computed,0.0,0.0,0.01464,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,28,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,27,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,7,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,24,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,35,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,6,33,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,-1,25,0.04845,0.04845,0.003925,not_computed,0.0,0.0,0.020361,language_specific_match,language_specific_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,4,33,0.4125,0.4125,0.177423,not_computed,0.25,0.181818,0.290037,one_to_one,one_to_one,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,11,1,0.009804,0.009804,0.005904,not_computed,0.0,0.0,0.005397,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,9,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,14,1,0.012048,0.012048,0.002311,not_computed,0.0,0.0,0.005397,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,5,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,39,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,1,1,0.011494,0.011494,0.011176,not_computed,0.0,0.0,0.007392,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,26,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,19,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,10,1,0.01087,0.01087,0.006016,not_computed,0.0,0.0,0.005852,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,29,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,25,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,17,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,13,1,0.011364,0.011364,0.004903,not_computed,0.0,0.0,0.005771,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,15,6,0.068182,0.068182,0.027909,not_computed,0.0,0.0,0.03425,language_specific_match,language_specific_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,6,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,16,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,18,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,3,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,12,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,2,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,20,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,31,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,38,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,0,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,22,0,0.0,0.0,0.0,not_computed,0.041667,0.0,0.010417,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,21,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,30,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,36,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,32,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,28,1,0.014286,0.014286,0.003525,not_computed,0.0,0.0,0.006596,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,27,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,7,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,24,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,35,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,12,33,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,-1,47,0.093625,0.093625,0.006746,not_computed,0.0,0.0,0.039137,language_specific_match,language_specific_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,4,2,0.016807,0.016807,0.006076,not_computed,0.0,0.0,0.008242,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,11,8,0.07767,0.07767,0.028465,not_computed,0.0,0.0,0.038184,language_specific_match,language_specific_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,9,3,0.027778,0.027778,0.007835,not_computed,0.0,0.0,0.01307,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,14,3,0.033708,0.033708,0.008506,not_computed,0.0,0.0,0.01561,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,5,1,0.008772,0.008772,0.000386,not_computed,0.0,0.0,0.003605,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,39,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,1,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,26,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,19,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,10,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,29,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,25,1,0.010753,0.010753,0.004196,not_computed,0.0,0.0,0.00535,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,17,2,0.023529,0.023529,0.006645,not_computed,0.0,0.0,0.011073,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,13,2,0.021053,0.021053,0.006248,not_computed,0.0,0.0,0.009983,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,15,1,0.009901,0.009901,0.003016,not_computed,0.0,0.0,0.004714,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,6,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,16,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,18,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,3,2,0.021739,0.021739,0.004008,not_computed,0.0,0.0,0.009698,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,12,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,2,1,0.011905,0.011905,0.003853,not_computed,0.0,0.0,0.005725,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,20,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,31,4,0.04878,0.04878,0.033477,not_computed,0.041667,0.083333,0.046631,language_specific_match,language_specific_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,38,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,0,1,0.011765,0.011765,0.002032,not_computed,0.0,0.0,0.005214,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,22,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,21,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,30,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,36,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,32,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,28,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,27,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,7,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,24,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,35,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,10,33,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,11,-1,31,0.063786,0.063786,0.003674,not_computed,0.0,0.0,0.026433,language_specific_match,language_specific_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,11,4,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,11,11,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,11,9,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,11,14,1,0.016949,0.016949,0.005706,not_computed,0.0,0.0,0.008206,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,11,5,2,0.024691,0.024691,0.005817,not_computed,0.0,0.0,0.011331,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,11,39,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,11,1,1,0.015873,0.015873,0.001037,not_computed,0.0,0.0,0.006608,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,11,26,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,11,19,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,11,10,1,0.014706,0.014706,0.007617,not_computed,0.0,0.0,0.007787,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,11,29,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
