document_id,publication_document_id,model,corpus,topic_id,topic_probability,hdbscan_membership_strength,bertopic_topic_distribution_max,bertopic_second_topic_id,bertopic_second_distribution,probability_margin,outlier_score,is_outlier,is_ambiguous,year,language,title,doi,source,corpus_unit,topic_original,topic_after_outlier_reduction,outlier_reassigned,original_topic,suggested_topic,reassignment_method,reassignment_confidence,accepted_reassignment,relevance_status,relevance_score,silhouette,distance_to_centroid,local_consistency,nearest_topic,nearest_centroid_similarity,second_nearest_topic,second_nearest_centroid_similarity,assignment_margin,semantic_distance_to_centroid
record:ccc8f14138e00e77cba64fa8,record:ccc8f14138e00e77cba64fa8,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.9850144536540604,0.985014,0.6303578579545474,7,0.048922195416869776,0.5814356625376775,0.014986,False,False,2024,es,"Correlational analysis of school management, executive leadership and educational quality based on structural equation modeling. Case study.",,OpenAlex,metadata,1,1,False,1,,,,False,included,1.014037,0.457349,0.293397,1.0,1,0.901803,4,0.87223,0.029573,0.098197
doi:10.31538/ndh.v6i1.1138,doi:10.31538/ndh.v6i1.1138,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.886376470429025,0.886376,0.3666101738848063,7,0.06910959490961974,0.29750057897518656,0.113624,False,False,2021,en,Strategic Planning in Increasing Quality of Education,10.31538/ndh.v6i1.1138,OpenAlex,metadata,1,1,False,1,,,,False,included,1.016779,0.477853,0.32755,0.9,1,0.881907,4,0.805856,0.076051,0.118093
doi:10.1080/09243453.2019.1702562,doi:10.1080/09243453.2019.1702562,BERTopic-METADATA-MULTILINGUAL,metadata,1,1.0,1.0,1.0,7,6.288869924880114e-308,1.0,0.0,False,False,2020,en,Educational process factors for effective education in resource-constrained countries: a multilevel analysis,10.1080/09243453.2019.1702562,OpenAlex,metadata,1,1,False,1,,,,False,included,1.01135,0.391626,0.331459,1.0,1,0.784562,4,0.73493,0.049632,0.215438
doi:10.65705/rhomu.v2i2.49,doi:10.65705/rhomu.v2i2.49,BERTopic-METADATA-MULTILINGUAL,metadata,1,1.0,1.0,1.0,7,5.521208980011805e-308,1.0,0.0,False,False,2025,es,"Beneficio de la planificación, la gestión institucional y pedagógica, para la calidad educativa",10.65705/rhomu.v2i2.49,OpenAlex,metadata,1,1,False,1,,,,False,included,1.013858,0.418251,0.336887,1.0,1,0.921883,4,0.902126,0.019758,0.078117
doi:10.59659/revistatribunal.v5i13.284,doi:10.59659/revistatribunal.v5i13.284,BERTopic-METADATA-MULTILINGUAL,metadata,1,1.0,1.0,1.0,7,6.719563514826991e-308,1.0,0.0,False,False,2025,es,De la política al rendimiento: mecanismos de impacto en la gestión escolar primaria,10.59659/revistatribunal.v5i13.284,OpenAlex,metadata,1,1,False,1,,,,False,included,1.027715,0.355379,0.36588,0.9,1,0.903191,4,0.867902,0.035289,0.096809
record:ebcc7ddd109a76a8406e40af,record:ebcc7ddd109a76a8406e40af,BERTopic-METADATA-MULTILINGUAL,metadata,1,1.0,1.0,1.0,7,5.638936556935574e-308,1.0,0.0,False,False,2025,en,La gestión escolar para el mejoramiento de la calidad educativa en la escuela Emilio Carranza,,OpenAlex,metadata,1,1,False,1,,,,False,included,1.027466,0.432554,0.376462,0.8,1,0.902771,4,0.869538,0.033233,0.097229
doi:10.59282/reincisol.v4(7)2014-2036,doi:10.59282/reincisol.v4(7)2014-2036,BERTopic-METADATA-MULTILINGUAL,metadata,1,1.0,1.0,1.0,7,5.88909753833136e-308,1.0,0.0,False,False,2025,es,Estrategias de gestión educativa y su impacto en la calidad de la educación,10.59282/reincisol.v4(7)2014-2036,OpenAlex,metadata,1,1,False,1,,,,False,included,1.011652,0.403669,0.401608,1.0,1,0.94874,7,0.906104,0.042636,0.051261
doi:10.37811/cl_rcm.v8i5.13719,doi:10.37811/cl_rcm.v8i5.13719,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.8898930317455821,0.889893,0.43874666086656966,7,0.07254242845829177,0.3662042324082779,0.110107,False,False,2024,es,Gestión educativa y su influencia en el desempeño docente en instituciones de educación general básica,10.37811/cl_rcm.v8i5.13719,OpenAlex,metadata,1,1,False,1,,,,False,included,0.667443,0.357979,0.413147,1.0,1,0.954098,4,0.92691,0.027187,0.045902
doi:10.15381/rpiiedu.v3i1.23676,doi:10.15381/rpiiedu.v3i1.23676,BERTopic-METADATA-MULTILINGUAL,metadata,1,1.0,1.0,1.0,7,4.923529179687406e-308,1.0,0.0,False,False,2023,es,"Gestión Educativa, una forma de alcanzar la calidad en los servicios educativos",10.15381/rpiiedu.v3i1.23676,OpenAlex,metadata,1,1,False,1,,,,False,included,1.017292,0.465042,0.455535,1.0,1,0.934945,7,0.877783,0.057162,0.065055
doi:10.46377/dilemas.v11i1.3697,doi:10.46377/dilemas.v11i1.3697,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.8789434417870736,0.878943,0.5052206346027178,4,0.05226114019453258,0.4529594944081852,0.121057,False,False,2023,es,La gestión educativa y la calidad del servicio educativo.,10.46377/dilemas.v11i1.3697,OpenAlex,metadata,1,1,False,1,,,,False,included,0.65344,0.465369,0.480321,0.9,1,0.918796,7,0.896012,0.022784,0.081204
doi:10.26620/uniminuto.perspectivas.7.22.2022.146-156,doi:10.26620/uniminuto.perspectivas.7.22.2022.146-156,BERTopic-METADATA-MULTILINGUAL,metadata,7,1.0,1.0,1.0,1,6.613046421961543e-308,1.0,0.0,False,False,2023,es,Investigación en la gestión de la educación: sus aportes en la solución de problemas dentro del centro escolar,10.26620/uniminuto.perspectivas.7.22.2022.146-156,OpenAlex,metadata,7,7,False,7,,,,False,included,1.008848,0.621183,0.237387,0.7,7,0.935378,1,0.893524,0.041854,0.064622
doi:10.46652/religacionpress.192.c314,doi:10.46652/religacionpress.192.c314,BERTopic-METADATA-MULTILINGUAL,metadata,7,1.0,1.0,1.0,1,7.23310228787621e-308,1.0,0.0,False,False,2024,es,"La innovación educativa desde la gestión escolar: retos, saberes y desafíos",10.46652/religacionpress.192.c314,OpenAlex,metadata,7,7,False,7,,,,False,included,1.012337,0.610611,0.243894,0.8,7,0.923931,1,0.885071,0.03886,0.076069
doi:10.48082/espacios-a20v41n44p01,doi:10.48082/espacios-a20v41n44p01,BERTopic-METADATA-MULTILINGUAL,metadata,7,0.9999788921939083,0.999979,0.6332706439764572,1,0.05941389689784209,0.5738567470786151,2.1e-05,False,False,2020,es,Gestión educativa estratégica como eje para la transformación de comunidades de aprendizaje,10.48082/espacios-a20v41n44p01,OpenAlex,metadata,7,7,False,7,,,,False,included,1.009353,0.607798,0.249665,0.7,7,0.92377,1,0.873936,0.049834,0.07623
record:d3c139ec05324e3085b25c50,record:d3c139ec05324e3085b25c50,BERTopic-METADATA-MULTILINGUAL,metadata,7,0.9424857764555747,0.942486,0.39963904044895965,1,0.08854084735993245,0.3110981930890272,0.057514,False,False,2021,es,La Educación en tiempos de incertidumbre: reflexiones desde el Currículo y la Gestión Educativa,,OpenAlex,metadata,7,7,False,7,,,,False,included,0.656894,0.617256,0.288144,0.7,7,0.827884,4,0.766363,0.061522,0.172116
doi:10.15517/rge.v11i1.62048,doi:10.15517/rge.v11i1.62048,BERTopic-METADATA-MULTILINGUAL,metadata,7,0.9796717113752156,0.979672,0.7077581130053815,1,0.0397505079056938,0.6680076050996877,0.020328,False,False,2025,es,Desarrollo de la investigación para el fortalecimiento y transformación de la Gestión Escolar,10.15517/rge.v11i1.62048,OpenAlex,metadata,7,7,False,7,,,,False,included,1.010168,0.621942,0.311862,0.7,7,0.951622,1,0.90017,0.051452,0.048377
doi:10.4067/s0718-07052024000200319,doi:10.4067/s0718-07052024000200319,BERTopic-METADATA-MULTILINGUAL,metadata,7,1.0,1.0,1.0,1,5.978730561321995e-308,1.0,0.0,False,False,2024,es,Gestión educativa basada en evidencias para la mejora escolar,10.4067/s0718-07052024000200319,OpenAlex,metadata,7,7,False,7,,,,False,included,1.008644,0.614622,0.328712,0.6,7,0.807775,1,0.760976,0.046799,0.192225
doi:10.37811/cl_rcm.v7i3.5935,doi:10.37811/cl_rcm.v7i3.5935,BERTopic-METADATA-MULTILINGUAL,metadata,7,1.0,1.0,1.0,1,7.522026151032968e-308,1.0,0.0,False,False,2023,es,Administración Educativa: Pilar de la institucionalización de la educación,10.37811/cl_rcm.v7i3.5935,OpenAlex,metadata,7,7,False,7,,,,False,included,1.015091,0.585081,0.350376,0.8,7,0.943333,1,0.908374,0.034958,0.056668
doi:10.18537/ripa.15.02,doi:10.18537/ripa.15.02,BERTopic-METADATA-MULTILINGUAL,metadata,7,0.9999788921939083,0.999979,0.3126113343124806,1,0.10749410481055094,0.20511722950192968,2.1e-05,False,False,2024,es,La gestión educativa en el currículo de la asignatura de Educación Cultural y Artística,10.18537/ripa.15.02,OpenAlex,metadata,7,7,False,7,,,,False,included,1.012263,0.601831,0.355498,1.0,7,0.8862,3,0.83119,0.05501,0.1138
doi:10.37811/cl_rcm.v6i6.3677,doi:10.37811/cl_rcm.v6i6.3677,BERTopic-METADATA-MULTILINGUAL,metadata,7,1.0,1.0,1.0,1,6.473556616837396e-308,1.0,0.0,False,False,2022,es,La gestión escolar basada en el pensamiento complejo,10.37811/cl_rcm.v6i6.3677,OpenAlex,metadata,7,7,False,7,,,,False,included,1.009632,0.602895,0.393888,0.9,7,0.882809,1,0.795155,0.087654,0.117191
doi:10.56712/latam.v4i2.1035,doi:10.56712/latam.v4i2.1035,BERTopic-METADATA-MULTILINGUAL,metadata,7,1.0,1.0,1.0,12,4.853871355080454e-308,1.0,0.0,False,False,2023,es,Nueva Lógica. Nueve cuantificadores lógicos y su valor de verdad,10.56712/latam.v4i2.1035,OpenAlex,metadata,7,7,False,7,,,,False,included,1.005918,0.679838,0.405975,1.0,7,0.762658,3,0.675659,0.086999,0.237342
doi:10.70165/cglobal.v10i2.614,doi:10.70165/cglobal.v10i2.614,BERTopic-METADATA-MULTILINGUAL,metadata,3,1.0,1.0,1.0,12,6.775213785266231e-308,1.0,0.0,False,False,2025,es,"Clima escolar y calidad de aprendizaje: impacto en primaria, zona rural de Colombia (2020-2024)",10.70165/cglobal.v10i2.614,OpenAlex,metadata,3,3,False,3,,,,False,included,1.01088,0.474973,0.2868,1.0,3,0.90199,4,0.84575,0.05624,0.09801
doi:10.56219/lneaimaginaria.v1i22.4184,doi:10.56219/lneaimaginaria.v1i22.4184,BERTopic-METADATA-MULTILINGUAL,metadata,3,1.0,1.0,1.0,12,7.471220240702232e-308,1.0,0.0,False,False,2025,es,GESTIÓN ESCOLAR EN EL MARCO DE DESARROLLO ACADÉMICO EN COLOMBIA,10.56219/lneaimaginaria.v1i22.4184,OpenAlex,metadata,3,3,False,3,,,,False,included,1.010328,0.445125,0.301398,1.0,3,0.943818,4,0.895936,0.047882,0.056182
doi:10.37811/cl_rcm.v10i2.23057,doi:10.37811/cl_rcm.v10i2.23057,BERTopic-METADATA-MULTILINGUAL,metadata,3,0.9022147773391799,0.902215,0.4039458916448872,12,0.10183834545525326,0.3021075461896339,0.097785,False,False,2026,es,Problemáticas Persistentes de la Gestión Escolar en Colombia: Ausencia de Liderazgo Pedagógico,10.37811/cl_rcm.v10i2.23057,OpenAlex,metadata,3,3,False,3,,,,False,included,1.018724,0.405419,0.302861,0.9,3,0.910037,4,0.883723,0.026314,0.089963
doi:10.32719/26312816.2024.8.1.7,doi:10.32719/26312816.2024.8.1.7,BERTopic-METADATA-MULTILINGUAL,metadata,3,0.8755855959144534,0.875586,0.2546870370072743,12,0.15879124617225743,0.09589579083501687,0.124414,False,False,2024,es,Fenómeno de El Niño y la escuela en el Perú: ¿Qué sabemos sobre los impactos de los últimos tres eventos?,10.32719/26312816.2024.8.1.7,OpenAlex,metadata,3,3,False,3,,,,False,included,1.008989,0.299558,0.308905,0.7,3,0.848887,12,0.783465,0.065422,0.151113
doi:10.67461/885dma96,doi:10.67461/885dma96,BERTopic-METADATA-MULTILINGUAL,metadata,3,1.0,1.0,1.0,12,7.310804819452777e-308,1.0,0.0,False,False,2026,es,"Aulas inclusivas para garantizar el acceso, la permanencia y el aprendizaje del alumnado en situación de desplazamiento forzado interno en Colombia",10.67461/885dma96,OpenAlex,metadata,3,3,False,3,,,,False,included,1.005842,0.438414,0.318649,1.0,3,0.815431,5,0.752318,0.063113,0.184569
doi:10.31876/rcs.v30i2.41898,doi:10.31876/rcs.v30i2.41898,BERTopic-METADATA-MULTILINGUAL,metadata,3,1.0,1.0,1.0,12,7.278851704364106e-308,1.0,0.0,False,False,2024,es,Ruta de gestión escolar para el aseguramiento del aprendizaje en estudiantes extraedad en Colombia,10.31876/rcs.v30i2.41898,OpenAlex,metadata,3,3,False,3,,,,False,included,1.005258,0.443951,0.325013,1.0,3,0.90971,5,0.866772,0.042938,0.09029
doi:10.70860/ufnt.rbec.e19371,doi:10.70860/ufnt.rbec.e19371,BERTopic-METADATA-MULTILINGUAL,metadata,3,0.8535466287697573,0.853547,0.4029397925596677,12,0.08539809132876536,0.31754170123090236,0.146453,False,False,2025,pt,As escolas de várzea na Amazônia paraense: estudo a partir de um polo no município de Óbidos-PA,10.70860/ufnt.rbec.e19371,OpenAlex,metadata,3,3,False,3,,,,False,included,1.04201,0.439126,0.332978,1.0,3,0.872371,12,0.810824,0.061547,0.127629
doi:10.17613/gyff3-kt794,doi:10.17613/gyff3-kt794,BERTopic-METADATA-MULTILINGUAL,metadata,3,1.0,1.0,1.0,12,6.881496127602156e-308,1.0,0.0,False,False,2026,es,EL CICLO ABIERTO DE LA GESTIÓN ESCOLAR INCLUSIVA: DIAGNÓSTICO EN INSTITUCIONES EDUCATIVAS PÚBLICAS URBANAS DE COLOMBIA,10.17613/gyff3-kt794,OpenAlex,metadata,3,3,False,3,,,,False,included,1.020785,0.455282,0.356555,1.0,3,0.917899,4,0.891686,0.026213,0.082101
doi:10.59814/resofro.2025.5(4)821,doi:10.59814/resofro.2025.5(4)821,BERTopic-METADATA-MULTILINGUAL,metadata,3,0.9120038328920731,0.912004,0.43395983449120284,12,0.08421532808084578,0.34974450641035704,0.087996,False,False,2025,es,Relación entre la gestión educativa y el desarrollo económico de la Comuna Palmar,10.59814/resofro.2025.5(4)821,OpenAlex,metadata,3,3,False,3,,,,False,included,1.00698,0.462062,0.358339,1.0,3,0.91326,4,0.878663,0.034596,0.08674
doi:10.58594/oojm2305,doi:10.58594/oojm2305,BERTopic-METADATA-MULTILINGUAL,metadata,3,1.0,1.0,1.0,12,7.0924346330565e-308,1.0,0.0,False,False,2025,es,La educación en contextos rurales ecuatorianos. Algunas experiencias,10.58594/oojm2305,OpenAlex,metadata,3,3,False,3,,,,False,included,1.014447,0.443992,0.358463,0.9,3,0.926848,7,0.889315,0.037533,0.073152
doi:10.5281/zenodo.20286918,doi:10.5281/zenodo.20286918,BERTopic-METADATA-MULTILINGUAL,metadata,9,1.0,1.0,1.0,2,2.5328396299634623e-308,1.0,0.0,False,False,2026,es,Impacto y desafíos de la inteligencia artificial en la gestión escolar en Chile,10.5281/zenodo.20286918,OpenAlex,metadata,9,9,False,9,,,,False,included,0.985908,0.885313,0.039088,1.0,9,0.872598,2,0.767914,0.104683,0.127402
doi:10.33262/exploradordigital.v8i3.3106,doi:10.33262/exploradordigital.v8i3.3106,BERTopic-METADATA-MULTILINGUAL,metadata,9,1.0,1.0,1.0,2,2.569830841331103e-308,1.0,0.0,False,False,2024,es,Evaluación estadística con SPSS y Python del impacto integral generado por la asistencia de inteligencia artificial en docentes ecuatorianos,10.33262/exploradordigital.v8i3.3106,OpenAlex,metadata,9,9,False,9,,,,False,included,0.991274,0.882172,0.051425,1.0,9,0.931585,2,0.735907,0.195678,0.068415
doi:10.37811/cl_rcm.v8i5.13723,doi:10.37811/cl_rcm.v8i5.13723,BERTopic-METADATA-MULTILINGUAL,metadata,9,1.0,1.0,1.0,2,2.5360361102790806e-308,1.0,0.0,False,False,2024,es,Los Retos de la Inteligencia Artificial (IA) en la Educación de México,10.37811/cl_rcm.v8i5.13723,OpenAlex,metadata,9,9,False,9,,,,False,included,0.99217,0.884099,0.052323,1.0,9,0.902196,7,0.712302,0.189894,0.097804
doi:10.31876/rcs.v30i3.42697,doi:10.31876/rcs.v30i3.42697,BERTopic-METADATA-MULTILINGUAL,metadata,9,1.0,1.0,1.0,2,2.523677762689534e-308,1.0,0.0,False,False,2024,es,Inteligencia artificial como mecanismo para mejorar la gestión educativa universitaria,10.31876/rcs.v30i3.42697,OpenAlex,metadata,9,9,False,9,,,,False,included,0.640962,0.880302,0.079415,1.0,9,0.926433,7,0.742386,0.184047,0.073567
doi:10.37260/repe.v8n16.4,doi:10.37260/repe.v8n16.4,BERTopic-METADATA-MULTILINGUAL,metadata,9,1.0,1.0,1.0,2,2.496380341942487e-308,1.0,0.0,False,False,2026,es,"Inteligencia artificial y Ciencias Sociales en secundaria, y su relevancia en el sistema educativo boliviano",10.37260/repe.v8n16.4,OpenAlex,metadata,9,9,False,9,,,,False,included,0.991533,0.883848,0.082479,1.0,9,0.892807,3,0.716372,0.176436,0.107193
doi:10.1155/2020/6613896,doi:10.1155/2020/6613896,BERTopic-METADATA-MULTILINGUAL,metadata,9,0.9820653375923213,0.982065,0.8861262365303354,2,0.016620546558895236,0.8695056899714402,0.017935,False,False,2020,en,Dynamic Knowledge Inference Based on Bayesian Network Learning,10.1155/2020/6613896,OpenAlex,metadata,9,9,False,9,,,,False,included,0.983772,0.877104,0.107743,1.0,9,0.446014,2,0.333704,0.11231,0.553986
doi:10.17632/vtc55dyc4n,doi:10.17632/vtc55dyc4n,BERTopic-METADATA-MULTILINGUAL,metadata,9,1.0,1.0,1.0,2,2.6585255707592784e-308,1.0,0.0,False,False,2026,es,"Impacto de la Inteligencia Artificial en Procesos Educativos en Latinoamérica: Rendimiento Académico, Motivación y Autorregulación del Aprendizaje",10.17632/vtc55dyc4n,OpenAlex,metadata,9,9,False,9,,,,False,included,1.000452,0.870003,0.110622,1.0,9,0.824916,3,0.763698,0.061219,0.175084
doi:10.1155/2022/7774185,doi:10.1155/2022/7774185,BERTopic-METADATA-MULTILINGUAL,metadata,9,1.0,1.0,1.0,2,2.422884436253721e-308,1.0,0.0,False,False,2022,en,[Retracted] The Development and Management Work Innovation of University Students by Artificial Intelligence and Deep Learning in the Wireless Network Era,10.1155/2022/7774185,OpenAlex,metadata,9,9,False,9,,,,False,included,0.978277,0.881975,0.130496,1.0,9,0.75748,2,0.672243,0.085237,0.24252
doi:10.46932/sfjdv5n3-022,doi:10.46932/sfjdv5n3-022,BERTopic-METADATA-MULTILINGUAL,metadata,9,1.0,1.0,1.0,2,2.699496115215635e-308,1.0,0.0,False,False,2024,es,Integración de la inteligencia artificial en la gestión educativa: Factores pedagógicos y desempeño académico,10.46932/sfjdv5n3-022,OpenAlex,metadata,9,9,False,9,,,,False,included,0.634399,0.868781,0.132124,1.0,9,0.960202,7,0.807345,0.152857,0.039798
doi:10.37811/cl_rcm.v8i6.15127,doi:10.37811/cl_rcm.v8i6.15127,BERTopic-METADATA-MULTILINGUAL,metadata,9,0.831889009490938,0.831889,0.6432914614096222,2,0.03316040460256141,0.6101310568070608,0.168111,False,False,2024,es,La inteligencia emocional y su impacto en el aprendizaje,10.37811/cl_rcm.v8i6.15127,OpenAlex,metadata,9,9,False,9,,,,False,included,0.997899,0.868011,0.133973,1.0,9,0.89553,7,0.714051,0.18148,0.10447
record:653ba911f81cdd26c071ca1d,record:653ba911f81cdd26c071ca1d,BERTopic-METADATA-MULTILINGUAL,metadata,4,1.0,1.0,1.0,3,4.754902391378715e-308,1.0,0.0,False,False,2025,es,"Relación entre la autoeficacia en gestión y los compromisos de gestión escolar en Instituciones Educativas Rurales de San Pablo de Occo, Angaraes-Huancavelica 2024.",,OpenAlex,metadata,4,4,False,4,,,,False,included,1.007412,0.644358,0.191368,1.0,4,0.933077,1,0.904512,0.028566,0.066923
record:3a80d84aff75e4a97529bcb5,record:3a80d84aff75e4a97529bcb5,BERTopic-METADATA-MULTILINGUAL,metadata,4,0.8565031910875466,0.856503,0.3907272072729353,3,0.0623075502154095,0.3284196570575258,0.143497,False,False,2024,es,"Competencias directivas en la gestión escolar de la Red 20, Los Olivos, 2023",,OpenAlex,metadata,4,4,False,4,,,,False,included,1.013794,0.643261,0.203417,1.0,4,0.900427,3,0.869062,0.031365,0.099573
record:ce65702e8c74b6e86566fdc9,record:ce65702e8c74b6e86566fdc9,BERTopic-METADATA-MULTILINGUAL,metadata,4,0.8891830953937705,0.889183,0.4146742006426508,3,0.06257386283654146,0.3521003378061094,0.110817,False,False,2024,es,"Desempeño directivo y compromisos de gestión escolar en instituciones educativas del Valle de Mishquiyacu, Picota - 2023",,OpenAlex,metadata,4,4,False,4,,,,False,included,1.010594,0.648147,0.21382,1.0,4,0.955897,1,0.914909,0.040988,0.044103
record:eecf0f9f6c3a110637799a48,record:eecf0f9f6c3a110637799a48,BERTopic-METADATA-MULTILINGUAL,metadata,4,1.0,1.0,1.0,1,4.2743487956184397e-308,1.0,0.0,False,False,2023,es,Gestión educativa y desempeño docente en una institución educativa pública de Villa María del Triunfo,,OpenAlex,metadata,4,4,False,4,,,,False,included,0.67008,0.67394,0.246792,1.0,4,0.952312,1,0.901051,0.051262,0.047687
record:76df6ba47be2536d3d780b91,record:76df6ba47be2536d3d780b91,BERTopic-METADATA-MULTILINGUAL,metadata,4,1.0,1.0,1.0,3,4.607590240646892e-308,1.0,0.0,False,False,2024,es,Gestión educativa y práctica docente en una institución educativa pública de Cajamarca 2024,,OpenAlex,metadata,4,4,False,4,,,,False,included,0.656459,0.636283,0.265441,1.0,4,0.951076,3,0.914062,0.037013,0.048924
record:5b55d406f671f2815fe272a3,record:5b55d406f671f2815fe272a3,BERTopic-METADATA-MULTILINGUAL,metadata,4,1.0,1.0,1.0,1,4.3143815192714873e-308,1.0,0.0,False,False,2024,es,"La gestión educativa y desempeño docente en las Instituciones Educativas de la Red-Jivia Lauricocha, 2023",,OpenAlex,metadata,4,4,False,4,,,,False,included,1.007845,0.665548,0.274521,1.0,4,0.929009,3,0.884623,0.044386,0.070991
record:d76ae4cdfc891c307c3e159c,record:d76ae4cdfc891c307c3e159c,BERTopic-METADATA-MULTILINGUAL,metadata,4,1.0,1.0,1.0,1,4.184782750483667e-308,1.0,0.0,False,False,2023,es,Compromisos de gestión escolar y desempeño docente en una institución educativa de Bagua Grande,,OpenAlex,metadata,4,4,False,4,,,,False,included,1.009003,0.670182,0.282682,1.0,4,0.921485,1,0.886045,0.03544,0.078515
