document_id,publication_document_id,model,corpus,topic_id,topic_probability,hdbscan_membership_strength,bertopic_topic_distribution_max,bertopic_second_topic_id,bertopic_second_distribution,probability_margin,outlier_score,is_outlier,is_ambiguous,year,language,title,doi,source,corpus_unit,topic_original,topic_after_outlier_reduction,outlier_reassigned,original_topic,suggested_topic,reassignment_method,reassignment_confidence,accepted_reassignment,relevance_status,relevance_score,silhouette,distance_to_centroid,local_consistency,nearest_topic,nearest_centroid_similarity,second_nearest_topic,second_nearest_centroid_similarity,assignment_margin,semantic_distance_to_centroid
record:e604ab57cd5310aac7b01281,record:e604ab57cd5310aac7b01281,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.8655120030191493,0.865512,0.2394228470095629,1,0.11683897365276842,0.12258387335679448,0.134488,False,False,2025,es,Clima institucional y su implicancia en el desempeño laboral en docentes de instituciones educativas públicas de Atalaya Ucayali 2025,,OpenAlex,metadata,1,1,False,1,,,,False,included,1.009802,-0.324433,1.111542,0.6,4,0.919644,1,0.890911,0.028733,0.109089
doi:10.33996/revistahorizontes.v6i25.450,doi:10.33996/revistahorizontes.v6i25.450,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.8721536114708545,0.872154,0.28831374613392236,7,0.13074830812369054,0.15756543801023182,0.127846,False,False,2022,es,Gestión educativa estratégica de calidad en una I.E. Pública de Ancash,10.33996/revistahorizontes.v6i25.450,OpenAlex,metadata,1,1,False,1,,,,False,included,0.666374,0.047769,0.726113,0.9,7,0.942268,1,0.938484,0.003784,0.061515
doi:10.18860/rosikhun.v3i2.19070,doi:10.18860/rosikhun.v3i2.19070,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.8726107002808182,0.872611,0.4892473842891676,7,0.05247599267570349,0.4367713916134641,0.127389,False,False,2024,en,Optimizing the Quality of Islamic Education through School Management and Learning Process,10.18860/rosikhun.v3i2.19070,OpenAlex,metadata,1,1,False,1,,,,False,included,1.005257,0.455842,0.602152,1.0,1,0.833946,11,0.831101,0.002844,0.166054
doi:10.46303/repam.2023.16,doi:10.46303/repam.2023.16,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.8729844170871949,0.872984,0.1437797834484157,1,0.13997434004186546,0.0038054434065502296,0.127016,False,False,2023,en,Legal Execution of Curriculum in Primary Schools: School Management Teams' Perspectives,10.46303/repam.2023.16,OpenAlex,metadata,1,1,False,1,,,,False,included,1.070564,-0.120917,1.240805,0.6,1,0.871512,7,0.813291,0.058221,0.128488
doi:10.61987/edsojou.v2i2.711,doi:10.61987/edsojou.v2i2.711,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.8732833300795779,0.873283,0.2110467816053932,13,0.1315180051820566,0.07952877642333658,0.126717,False,True,2025,en,Effective School Management Strategies for Enhancing Early Childhood Development,10.61987/edsojou.v2i2.711,OpenAlex,metadata,1,1,False,1,,,,False,included,1.01198,0.225102,0.749588,0.4,10,0.792729,1,0.762597,0.030131,0.237402
doi:10.1596/1813-9450-9535,doi:10.1596/1813-9450-9535,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.8782887698684297,0.878289,0.2986538138254549,1,0.09836080867659658,0.20029300514885834,0.121711,False,False,2021,en,"School Management, Grants, and Test Scores: Experimental Evidence from Mexico",10.1596/1813-9450-9535,OpenAlex,metadata,1,1,False,1,,,,False,included,1.063163,-0.335678,1.198335,0.8,4,0.804242,1,0.788973,0.015269,0.211027
doi:10.29228/joh.61935,doi:10.29228/joh.61935,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.8784217547614401,0.878422,0.2942705024306664,7,0.1273893716122424,0.16688113081842398,0.121578,False,False,2022,en,THE RESTRUCTURING OF SCHOOL MANAGEMENT IN THE EFFECT OF CHANGE AND GLOBALIZATION,10.29228/joh.61935,OpenAlex,metadata,1,1,False,1,,,,False,included,1.005312,0.122124,0.723174,0.9,1,0.833459,7,0.798319,0.03514,0.166542
doi:10.46377/dilemas.v11i1.3697,doi:10.46377/dilemas.v11i1.3697,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.8789434417870736,0.878943,0.5052206346027178,4,0.05226114019453258,0.4529594944081852,0.121057,False,False,2023,es,La gestión educativa y la calidad del servicio educativo.,10.46377/dilemas.v11i1.3697,OpenAlex,metadata,1,1,False,1,,,,False,included,0.65344,0.465369,0.480321,0.9,1,0.918796,7,0.896012,0.022784,0.081204
doi:10.62319/simonrodriguez.v.6i11.162,doi:10.62319/simonrodriguez.v.6i11.162,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.8789434417870736,0.878943,0.4068580598441548,4,0.0673463195923191,0.3395117402518357,0.121057,False,False,2026,es,Gestión pedagógica en el desempeño docente en instituciones de educación superior,10.62319/simonrodriguez.v.6i11.162,OpenAlex,metadata,1,1,False,1,,,,False,included,1.01111,0.391163,0.516987,1.0,1,0.930153,7,0.900494,0.029659,0.069847
doi:10.24036/ijeds.v6i2.472,doi:10.24036/ijeds.v6i2.472,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.8807584715836397,0.880758,0.2400853024839774,13,0.1068541909052225,0.1332311115787549,0.119242,False,True,2024,en,Communication Strategies of School Principals for Effective School Management: A Literature Review,10.24036/ijeds.v6i2.472,OpenAlex,metadata,1,1,False,1,,,,False,included,1.088312,0.361278,0.648706,0.3,1,0.865049,0,0.82695,0.038099,0.134951
doi:10.37811/cl_rcm.v7i4.7622,doi:10.37811/cl_rcm.v7i4.7622,BERTopic-METADATA-MULTILINGUAL,metadata,7,0.9352432879339879,0.935243,0.3499284906476851,1,0.14429301251989282,0.2056354781277923,0.064757,False,False,2023,es,"Competencias Funcionales y Calidad de la Gestión Educativa en una Institución Educativa, UGEL 01, SJM",10.37811/cl_rcm.v7i4.7622,OpenAlex,metadata,7,7,False,7,,,,False,included,1.011864,0.365727,0.714147,0.6,7,0.921215,1,0.906245,0.01497,0.078786
doi:10.46583/edetania_2022.62.1088,doi:10.46583/edetania_2022.62.1088,BERTopic-METADATA-MULTILINGUAL,metadata,7,0.935607040731664,0.935607,0.4265364359319487,0,0.07758921233211472,0.348947223599834,0.064393,False,True,2022,es,La dirección escolar. Análisis desde el nuevo enfoque de la reforma de la ley de educación.,10.46583/edetania_2022.62.1088,OpenAlex,metadata,7,7,False,7,,,,False,included,1.027406,0.488526,0.778517,0.3,7,0.904367,3,0.874145,0.030222,0.095632
record:d3c139ec05324e3085b25c50,record:d3c139ec05324e3085b25c50,BERTopic-METADATA-MULTILINGUAL,metadata,7,0.9424857764555747,0.942486,0.39963904044895965,1,0.08854084735993245,0.3110981930890272,0.057514,False,False,2021,es,La Educación en tiempos de incertidumbre: reflexiones desde el Currículo y la Gestión Educativa,,OpenAlex,metadata,7,7,False,7,,,,False,included,0.656894,0.617256,0.288144,0.7,7,0.827884,4,0.766363,0.061522,0.172116
doi:10.22201/cuaieed.20074751e.2022.27.82004,doi:10.22201/cuaieed.20074751e.2022.27.82004,BERTopic-METADATA-MULTILINGUAL,metadata,7,0.962223335169522,0.962223,0.3586762820430326,12,0.0967430298281054,0.2619332522149272,0.037777,False,False,2022,es,La evolución del primer bachillerato con un currículum de recursos abiertos,10.22201/cuaieed.20074751e.2022.27.82004,OpenAlex,metadata,7,7,False,7,,,,False,included,1.005944,0.445342,0.743749,0.7,7,0.792245,3,0.754549,0.037696,0.207755
doi:10.15517/rge.v11i1.62048,doi:10.15517/rge.v11i1.62048,BERTopic-METADATA-MULTILINGUAL,metadata,7,0.9796717113752156,0.979672,0.7077581130053815,1,0.0397505079056938,0.6680076050996877,0.020328,False,False,2025,es,Desarrollo de la investigación para el fortalecimiento y transformación de la Gestión Escolar,10.15517/rge.v11i1.62048,OpenAlex,metadata,7,7,False,7,,,,False,included,1.010168,0.621942,0.311862,0.7,7,0.951622,1,0.90017,0.051452,0.048377
doi:10.26490/uncp.alboradaciencia.2021.1.975,doi:10.26490/uncp.alboradaciencia.2021.1.975,BERTopic-METADATA-MULTILINGUAL,metadata,7,0.9999788921939083,0.999979,0.2069703464369428,1,0.15428791734919012,0.05268242908775267,2.1e-05,False,False,2021,es,Planificación estratégica situacional en la gestión escolar de las instituciones educativas,10.26490/uncp.alboradaciencia.2021.1.975,OpenAlex,metadata,7,7,False,7,,,,False,included,1.011118,0.404238,0.764551,1.0,7,0.900111,1,0.873351,0.026761,0.099889
doi:10.26490/uncp.alboradaciencia.2022.2.1118,doi:10.26490/uncp.alboradaciencia.2022.2.1118,BERTopic-METADATA-MULTILINGUAL,metadata,7,0.9999788921939083,0.999979,0.22222174422229404,1,0.14239006327888276,0.07983168094341128,2.1e-05,False,False,2022,es,Construcción de instrumento para conocer los modelos de planificación estratégica y gestión escolar,10.26490/uncp.alboradaciencia.2022.2.1118,OpenAlex,metadata,7,7,False,7,,,,False,included,1.008213,0.476646,0.632622,1.0,7,0.854025,1,0.825878,0.028147,0.145975
doi:10.37811/cl_rcm.v6i4.2862,doi:10.37811/cl_rcm.v6i4.2862,BERTopic-METADATA-MULTILINGUAL,metadata,7,0.9999788921939083,0.999979,0.1901580915725639,1,0.16729641909509052,0.022861672477473366,2.1e-05,False,False,2022,es,"La planificación estratégica, un eficaz instrumento que puede contribuir al mejoramiento de la gestión escolar en una institución educativa",10.37811/cl_rcm.v6i4.2862,OpenAlex,metadata,7,7,False,7,,,,False,included,1.014019,0.314357,0.933611,0.9,7,0.857308,1,0.806195,0.051112,0.142693
doi:10.46932/sfjdv3n6-026,doi:10.46932/sfjdv3n6-026,BERTopic-METADATA-MULTILINGUAL,metadata,7,0.9999788921939083,0.999979,0.2667652353876517,1,0.12141398900937836,0.14535124637827332,2.1e-05,False,False,2022,es,Análisis del patrón de diseño para el desarrollo de un sistema de gestión escolar,10.46932/sfjdv3n6-026,OpenAlex,metadata,7,7,False,7,,,,False,included,1.008097,0.552307,0.460621,0.9,7,0.807636,1,0.791137,0.016498,0.192365
doi:10.2307/j.ctv36k5dxk.196,doi:10.2307/j.ctv36k5dxk.196,BERTopic-METADATA-MULTILINGUAL,metadata,7,0.9999788921939083,0.999979,0.2534604840826567,1,0.12674269625852946,0.12671778782412724,2.1e-05,False,False,2022,es,LA PLANIFICACIÓN Y SU RELACIÓN CON LOS PROYECTOS DE DIRECCIÓN ESCOLAR,10.2307/j.ctv36k5dxk.196,OpenAlex,metadata,7,7,False,7,,,,False,included,1.038752,0.537332,0.514675,0.9,7,0.856927,3,0.805166,0.05176,0.143074
doi:10.35622/j.rg.2022.02.001,doi:10.35622/j.rg.2022.02.001,BERTopic-METADATA-MULTILINGUAL,metadata,3,0.7762707848078891,0.776271,0.31465263681508937,3,0.08832358053090848,0.22632905628418087,0.223729,False,True,2022,es,El clima escolar desde la gestión directiva en Latinoamérica: una revisión de la producción académica,10.35622/j.rg.2022.02.001,OpenAlex,metadata,3,3,False,3,,,,False,included,1.010303,-0.198352,0.738557,0.3,3,0.943148,4,0.922876,0.020272,0.056852
doi:10.20873/uft.rbec.e10666,doi:10.20873/uft.rbec.e10666,BERTopic-METADATA-MULTILINGUAL,metadata,3,0.78097320216564,0.780973,0.11644469003813399,1,0.10144690260541071,0.014997787432723272,0.219027,False,True,2020,pt,Mais Gerente e menos Gestor: uma análise do marco regulatório direcionado à gestão da escola pública paraense,10.20873/uft.rbec.e10666,OpenAlex,metadata,3,3,False,3,,,,False,included,1.018667,0.019958,1.253295,0.3,1,0.867859,4,0.86679,0.001069,0.136442
doi:10.61616/rvdc.v7i1.1202,doi:10.61616/rvdc.v7i1.1202,BERTopic-METADATA-MULTILINGUAL,metadata,3,0.7855727609660701,0.785573,0.17198418569714327,3,0.1571291253023146,0.014855060394828673,0.214427,False,True,2026,es,Gestión Educativa y Convivencia Escolar en Contextos Latinoamericanos: Una Revisión Sistemática,10.61616/rvdc.v7i1.1202,OpenAlex,metadata,3,3,False,3,,,,False,included,1.010766,-0.103338,0.789277,0.8,3,0.92609,12,0.880684,0.045406,0.07391
doi:10.18041/1900-3803/entramado.1.7505,doi:10.18041/1900-3803/entramado.1.7505,BERTopic-METADATA-MULTILINGUAL,metadata,3,0.7888779409667224,0.788878,0.31266098155984356,12,0.10453155537552283,0.20812942618432073,0.211122,False,True,2022,es,Logro educativo de las instituciones con estudiantes de minorías étnicas en Colombia,10.18041/1900-3803/entramado.1.7505,OpenAlex,metadata,3,3,False,3,,,,False,included,1.00536,0.296065,0.496707,1.0,3,0.866618,5,0.804439,0.062179,0.133382
doi:10.1080/00131881.2024.2361412,doi:10.1080/00131881.2024.2361412,BERTopic-METADATA-MULTILINGUAL,metadata,3,0.791151357833173,0.791151,0.1681339011486001,12,0.09242922756034146,0.07570467358825865,0.208849,False,True,2024,en,A shared vision for a school: developing a learning community,10.1080/00131881.2024.2361412,OpenAlex,metadata,3,3,False,3,,,,False,included,1.035181,0.242569,0.95542,0.2,5,0.780905,7,0.776686,0.004219,0.244652
doi:10.54948/desidades.v0i34.53113,doi:10.54948/desidades.v0i34.53113,BERTopic-METADATA-MULTILINGUAL,metadata,3,0.7997795832865194,0.79978,0.3375819779695017,12,0.08661582868694878,0.2509661492825529,0.20022,False,True,2023,es,"La Escuela Karaí Nhe´e Katu como productora de sentidos para los jóvenes Mbya Guarani, desde las voces del cacique y algunos profesores",10.54948/desidades.v0i34.53113,OpenAlex,metadata,3,3,False,3,,,,False,included,1.008091,0.337122,0.577533,0.7,3,0.734414,5,0.696234,0.03818,0.265586
doi:10.37843/rted.v16i2.389,doi:10.37843/rted.v16i2.389,BERTopic-METADATA-MULTILINGUAL,metadata,3,0.8047904133253205,0.80479,0.1221773556861589,12,0.11154666645728488,0.010630689228874016,0.19521,False,True,2023,es,Gestión Escolar en las Instituciones del Nivel Inicial,10.37843/rted.v16i2.389,OpenAlex,metadata,3,3,False,3,,,,False,included,1.009177,-0.177167,1.190922,0.4,7,0.927797,1,0.927638,0.000158,0.080131
doi:10.46498/reduipb.v26i2.1643,doi:10.46498/reduipb.v26i2.1643,BERTopic-METADATA-MULTILINGUAL,metadata,3,0.8047904133253205,0.80479,0.13085175281286562,1,0.11900017650462191,0.011851576308243711,0.19521,False,True,2022,es,Clima organizacional y el desarrollo de la gestión escolar del preescolar de la Universidad Metropolitana,10.46498/reduipb.v26i2.1643,OpenAlex,metadata,3,3,False,3,,,,False,included,1.015465,-0.23714,1.295745,0.4,7,0.897125,1,0.870119,0.027005,0.13965
doi:10.33996/revistahorizontes.v8i32.726,doi:10.33996/revistahorizontes.v8i32.726,BERTopic-METADATA-MULTILINGUAL,metadata,3,0.8047904133253205,0.80479,0.11227001657978138,12,0.10434884421135214,0.007921172368429236,0.19521,False,True,2024,es,Gestión escolar en instituciones educativas públicas en contextos de emergencia sanitaria,10.33996/revistahorizontes.v8i32.726,OpenAlex,metadata,3,3,False,3,,,,False,included,1.025193,-0.11706,1.199437,0.4,1,0.877743,7,0.876788,0.000954,0.13123
record:d0253eaa67df74323fdf4d61,record:d0253eaa67df74323fdf4d61,BERTopic-METADATA-MULTILINGUAL,metadata,3,0.8047904133253205,0.80479,0.13439053337559673,1,0.1083511102273481,0.026039423148248628,0.19521,False,True,2020,pt,Desafíos de la gestión escolar en la construcción de la educación integral,,OpenAlex,metadata,3,3,False,3,,,,False,included,1.049529,-0.286658,1.320154,0.3,7,0.894913,1,0.894834,7.9e-05,0.115213
record:4e8864e9a3664044432a3a82,record:4e8864e9a3664044432a3a82,BERTopic-METADATA-MULTILINGUAL,metadata,9,0.19726863941322084,0.197269,0.053372356533449905,2,0.036715782867543026,0.01665657366590688,0.802731,False,True,2026,es,Assist Control,,OpenAlex,metadata,9,9,False,9,,,,False,included,1.008711,0.227766,1.032554,0.1,9,0.481938,2,0.476548,0.00539,0.518062
doi:10.1109/icic50835.2020.9288617,doi:10.1109/icic50835.2020.9288617,BERTopic-METADATA-MULTILINGUAL,metadata,9,0.5162828746281779,0.516283,0.33498157275253776,2,0.035511880840761116,0.29946969191177664,0.483717,False,True,2020,en,Decision Support System For Student Scholarship Recipients Using Simple Additive Weighting Method with Sensitivity Analysis,10.1109/icic50835.2020.9288617,OpenAlex,metadata,9,9,False,9,,,,False,included,0.963872,0.7188,0.487821,1.0,9,0.6033,1,0.558585,0.044715,0.3967
doi:10.5281/zenodo.19871446,doi:10.5281/zenodo.19871446,BERTopic-METADATA-MULTILINGUAL,metadata,9,0.6296869216923593,0.629687,0.48823291246473677,2,0.027005326143898917,0.4612275863208378,0.370313,False,False,2026,es,"Inteligencia Artificial para la Gestión del Aula: Automatización de la Asistencia, Reportes Cualitativos y Comunicación Estratégica con Familias",10.5281/zenodo.19871446,OpenAlex,metadata,9,9,False,9,,,,False,included,0.99502,0.798747,0.323226,1.0,9,0.872037,2,0.741892,0.130146,0.127963
doi:10.4018/979-8-3373-3316-8.ch001,doi:10.4018/979-8-3373-3316-8.ch001,BERTopic-METADATA-MULTILINGUAL,metadata,9,0.7154778600396169,0.715478,0.6322857331674695,2,0.013177451748672466,0.619108281418797,0.284522,False,False,2025,en,AI-Driven Educational Leadership,10.4018/979-8-3373-3316-8.ch001,OpenAlex,metadata,9,9,False,9,,,,False,included,0.995126,0.813113,0.501148,1.0,9,0.869414,0,0.775887,0.093527,0.130586
doi:10.37811/cl_rcm.v8i6.15127,doi:10.37811/cl_rcm.v8i6.15127,BERTopic-METADATA-MULTILINGUAL,metadata,9,0.831889009490938,0.831889,0.6432914614096222,2,0.03316040460256141,0.6101310568070608,0.168111,False,False,2024,es,La inteligencia emocional y su impacto en el aprendizaje,10.37811/cl_rcm.v8i6.15127,OpenAlex,metadata,9,9,False,9,,,,False,included,0.997899,0.868011,0.133973,1.0,9,0.89553,7,0.714051,0.18148,0.10447
doi:10.1002/rev3.70101,doi:10.1002/rev3.70101,BERTopic-METADATA-MULTILINGUAL,metadata,9,0.8684460487509862,0.868446,0.8120878144170223,2,0.008964822540823583,0.8031229918761987,0.131554,False,False,2025,en,Navigating the challenges and opportunities of artificial intelligence in educational leadership: A scoping review,10.1002/rev3.70101,OpenAlex,metadata,9,9,False,9,,,,False,included,0.989039,0.821828,0.472128,1.0,9,0.906752,0,0.765204,0.141548,0.093248
doi:10.70625/rlce/346,doi:10.70625/rlce/346,BERTopic-METADATA-MULTILINGUAL,metadata,9,0.8896862551101281,0.889686,0.7888021988370292,2,0.018013609788591567,0.7707885890484376,0.110314,False,False,2025,es,Uso de modelos de inteligencia artificial para la predicción del abandono escolar en instituciones educativas,10.70625/rlce/346,OpenAlex,metadata,9,9,False,9,,,,False,included,0.990492,0.866236,0.144526,1.0,9,0.796257,7,0.644829,0.151428,0.203743
doi:10.35381/cm.v11i1.1533,doi:10.35381/cm.v11i1.1533,BERTopic-METADATA-MULTILINGUAL,metadata,9,0.9077594615664323,0.907759,0.7774480194451211,2,0.02481891413523461,0.7526291053098865,0.092241,False,False,2025,es,Impacto de gestión educativa fundamentada en la inteligencia competitiva,10.35381/cm.v11i1.1533,OpenAlex,metadata,9,9,False,9,,,,False,included,0.662896,0.775491,0.392519,1.0,7,0.876032,9,0.852678,0.023354,0.147322
doi:10.70023/piqm24124,doi:10.70023/piqm24124,BERTopic-METADATA-MULTILINGUAL,metadata,9,0.9538564022673329,0.953856,0.8016780002445514,2,0.029320567225389747,0.7723574330191616,0.046144,False,False,2024,en,Optimizing School Management through Genetic Algorithm-Driven Pattern Mining for Educational Process Enhancement,10.70023/piqm24124,OpenAlex,metadata,9,9,False,9,,,,False,included,0.986169,0.792631,0.347945,1.0,9,0.693996,2,0.667518,0.026478,0.306004
doi:10.1155/2020/6613896,doi:10.1155/2020/6613896,BERTopic-METADATA-MULTILINGUAL,metadata,9,0.9820653375923213,0.982065,0.8861262365303354,2,0.016620546558895236,0.8695056899714402,0.017935,False,False,2020,en,Dynamic Knowledge Inference Based on Bayesian Network Learning,10.1155/2020/6613896,OpenAlex,metadata,9,9,False,9,,,,False,included,0.983772,0.877104,0.107743,1.0,9,0.446014,2,0.333704,0.11231,0.553986
record:ad84382df9bb8be421f38531,record:ad84382df9bb8be421f38531,BERTopic-METADATA-MULTILINGUAL,metadata,4,0.749188871614814,0.749189,0.2764699473234736,3,0.06755443248319401,0.20891551484027956,0.250811,False,True,2025,es,Gestión educativa institucional y desempeño docente en instituciones educativas de Juanjui 2025,,OpenAlex,metadata,4,4,False,4,,,,False,included,0.656301,0.539353,0.441438,0.5,4,0.941781,3,0.923799,0.017982,0.058219
doi:10.47865/igob.vol6.n23.2023.296,doi:10.47865/igob.vol6.n23.2023.296,BERTopic-METADATA-MULTILINGUAL,metadata,4,0.7567864455894355,0.756786,0.3640117091201547,1,0.05107926896814037,0.3129324401520143,0.243214,False,True,2023,es,Liderazgo pedagógico del directivo y gestión escolar de los docentes. IE n°5176 María Reiche Crosse. Puente Piedra. Lima,10.47865/igob.vol6.n23.2023.296,OpenAlex,metadata,4,4,False,4,,,,False,included,1.018503,0.625689,0.460649,0.7,4,0.911753,1,0.851603,0.060151,0.088246
record:5e44b693eddc5fffea599341,record:5e44b693eddc5fffea599341,BERTopic-METADATA-MULTILINGUAL,metadata,4,0.7698406104603304,0.769841,0.2897813755685524,1,0.06177089972464533,0.22801047584390705,0.230159,False,True,2025,en,Programa de gestión escolar cooperativa para desarrollar competencias de planificación en dos instituciones educativas secundarias urbanas del distrito de Iquitos 2023,,OpenAlex,metadata,4,4,False,4,,,,False,included,1.026907,0.637184,0.32055,0.8,4,0.802429,1,0.779316,0.023112,0.197572
record:344b787a280c2ca585cd6f78,record:344b787a280c2ca585cd6f78,BERTopic-METADATA-MULTILINGUAL,metadata,4,0.7709574877829649,0.770957,0.24840671716208654,3,0.07517475159226872,0.17323196556981782,0.229043,False,True,2024,es,"Las estrategias gerenciales y su relación con la gestión escolar de la Red Educativa ""El Parco"" del Distrito de San José de Lourdes, San Ignacio, Cajamarca, año 2019",,OpenAlex,metadata,4,4,False,4,,,,False,included,1.013826,0.577696,0.363726,0.5,4,0.916794,1,0.883259,0.033536,0.083206
record:028422e9addfebaf0eeb24bb,record:028422e9addfebaf0eeb24bb,BERTopic-METADATA-MULTILINGUAL,metadata,4,0.78547208733643,0.785472,0.36866151510015677,0,0.05137706873559644,0.3172844463645603,0.214528,False,True,2025,es,Liderazgo y gestión escolar en las redes educativas rurales del distrito de Acoria Huancavelica,,OpenAlex,metadata,4,4,False,4,,,,False,included,1.019796,0.443064,0.982654,1.0,4,0.880085,3,0.850724,0.029362,0.119915
