document_id,publication_document_id,model,corpus,topic_id,topic_probability,hdbscan_membership_strength,bertopic_topic_distribution_max,bertopic_second_topic_id,bertopic_second_distribution,probability_margin,outlier_score,is_outlier,is_ambiguous,year,language,title,doi,source,corpus_unit,topic_original,topic_after_outlier_reduction,outlier_reassigned,original_topic,suggested_topic,reassignment_method,reassignment_confidence,accepted_reassignment,relevance_status,relevance_score,silhouette,distance_to_centroid,local_consistency,nearest_topic,nearest_centroid_similarity,second_nearest_topic,second_nearest_centroid_similarity,assignment_margin,semantic_distance_to_centroid
doi:10.47865/igob.vol5.n20.2022.223,doi:10.47865/igob.vol5.n20.2022.223,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.11349882567793769,0,0.09938882407894441,0.014110001598993283,0.48403,True,True,2022,es,"El Liderazgo Compartido y su Impacto en la Gestión Escolar de la Institución Educativa Parroquial ""Nuestro Salvador"", Villa María Del Triunfo, 2022",10.47865/igob.vol5.n20.2022.223,OpenAlex,metadata,-1,-1,False,-1,4,nearest_semantic_centroid,0.864089,False,included,1.01592,,,0.9,4,0.864089,3,0.856272,0.007817,
doi:10.48102/rlee.2020.50.2.61,doi:10.48102/rlee.2020.50.2.61,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.08226880148296593,0,0.06987689310524711,0.012391908377718822,0.693319,True,True,2020,es,Estado del conocimiento sobre resignificación de políticas en materia de autonomía de gestión escolar en el marco de los Consejos Técnicos Escolares,10.48102/rlee.2020.50.2.61,OpenAlex,metadata,-1,-1,False,-1,7,nearest_semantic_centroid,0.880547,False,included,1.014652,,,1.0,7,0.880547,3,0.857936,0.022611,
doi:10.30972/riie.13176140,doi:10.30972/riie.13176140,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.04389257555292886,3,0.022351408556291464,0.021541166996637395,0.806673,True,True,2022,es,"Biopolítica, imperativos de regulación y gestión escolar. Un análisis de las prácticas de directores/as de escuelas secundarias en el partido de San Martín a partir de la irrupción del COVID 19",10.30972/riie.13176140,OpenAlex,metadata,-1,-1,False,-1,7,nearest_semantic_centroid,0.84035,False,included,1.053668,,,0.3,7,0.84035,6,0.833417,0.006933,
doi:10.37811/cl_rcm.v8i3.11175,doi:10.37811/cl_rcm.v8i3.11175,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.10348856393619386,4,0.06557307689255447,0.037915487043639395,0.668165,True,True,2024,es,Impulsando la Educación STEAM desde la Gestión Escolar Efectiva: Un Modelo de Banco de Germoplasma Vegetal para el Desarrollo Sostenible y el Fortalecimiento de las Habilidades STEAM,10.37811/cl_rcm.v8i3.11175,OpenAlex,metadata,-1,-1,False,-1,3,nearest_semantic_centroid,0.842726,False,included,1.008052,,,1.0,3,0.842726,7,0.837676,0.00505,
doi:10.5281/zenodo.6785484,doi:10.5281/zenodo.6785484,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.13111765801356712,2,0.0779933205309717,0.053124337482595416,0.5008,True,True,2022,es,Clasificación de Estrategias de Gestión del Conocimiento para impulsar la innovación educativa en Instituciones de Educación Superior,10.5281/zenodo.6785484,OpenAlex,metadata,-1,-1,False,-1,7,nearest_semantic_centroid,0.85378,False,included,1.00972,,,1.0,7,0.85378,2,0.807686,0.046093,
doi:10.33010/ie_rie_rediech.v14i0.1807,doi:10.33010/ie_rie_rediech.v14i0.1807,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.16446112826178244,0,0.07796649758701069,0.08649463067477176,0.469878,True,True,2023,en,Los documentos normativos de gestión escolar durante el confinamiento (2020-2022) en México,10.33010/ie_rie_rediech.v14i0.1807,OpenAlex,metadata,-1,-1,False,-1,3,nearest_semantic_centroid,0.821129,False,included,0.997506,,,1.0,3,0.821129,12,0.814331,0.006797,
doi:10.69733/clad.ryd.n83.a274,doi:10.69733/clad.ryd.n83.a274,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.04902431605373635,7,0.045707171480124244,0.0033171445736121033,0.665771,True,True,2022,en,"Políticas de <i>accountability</i>: tensiones y dificultades en la gestión escolar, una revisión bibliográfica",10.69733/clad.ryd.n83.a274,OpenAlex,metadata,-1,-1,False,-1,12,nearest_semantic_centroid,0.835632,False,included,1.012435,,,0.6,12,0.835632,4,0.830702,0.00493,
doi:10.37811/cl_rcm.v7i1.4639,doi:10.37811/cl_rcm.v7i1.4639,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.06798222274443191,7,0.05204863370467723,0.015933589039754684,0.660671,True,True,2023,es,Dashboard for the improvement of school management in educational institutions,10.37811/cl_rcm.v7i1.4639,OpenAlex,metadata,-1,-1,False,-1,1,nearest_semantic_centroid,0.877886,False,included,1.011292,,,1.0,1,0.877886,2,0.852431,0.025455,
record:fab25d58ab6cd63e64c1f6b3,record:fab25d58ab6cd63e64c1f6b3,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.15245731018186007,0,0.08484690800027217,0.0676104021815879,0.469878,True,True,2020,en,AUTONOMÍA DE LA GESTIÓN ESCOLAR EN LA EDUCACIÓN BÁSICA EN MÉXICO: IDENTIFICACIÓN DE FACTORES QUE LA OBSTACULIZAN O PERMITEN SU DESARROLLO,,OpenAlex,metadata,-1,-1,False,-1,12,nearest_semantic_centroid,0.838199,False,included,1.015307,,,1.0,12,0.838199,3,0.829073,0.009125,
doi:10.15366/riejs2021.10.1.014,doi:10.15366/riejs2021.10.1.014,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.23013790005854687,3,0.13167555370634837,0.0984623463521985,0.466765,True,True,2021,es,Niveles de Progresión de Gestión de la Convivencia Escolar a Nivel Intermedio en Chile,10.15366/riejs2021.10.1.014,OpenAlex,metadata,-1,-1,False,-1,3,nearest_semantic_centroid,0.897497,False,included,1.01853,,,0.6,3,0.897497,12,0.869474,0.028023,
doi:10.29394/scientific.issn.2542-2987.2024.9.e4.8.157-176,doi:10.29394/scientific.issn.2542-2987.2024.9.e4.8.157-176,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.019231020433894054,7,0.019077810841847048,0.00015320959204700654,0.846494,True,True,2024,es,La Comunicación en la Gestión Escolar y su Incidencia en el Clima Laboral de una Unidad Educativa,10.29394/scientific.issn.2542-2987.2024.9.e4.8.157-176,OpenAlex,metadata,-1,-1,False,-1,3,nearest_semantic_centroid,0.82825,False,included,1.007073,,,1.0,3,0.82825,7,0.828018,0.000232,
doi:10.21573/vol36n12020.95673,doi:10.21573/vol36n12020.95673,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.17808340795149855,3,0.09722609861887406,0.08085730933262449,0.504095,True,True,2020,es,"Disputas por el derecho a la educación y la educación pública en América Latina: políticas, instituciones y sujetos en la gubernamentalidad neoliberal",10.21573/vol36n12020.95673,OpenAlex,metadata,-1,-1,False,-1,12,nearest_semantic_centroid,0.817045,False,included,1.006948,,,0.9,12,0.817045,3,0.790498,0.026547,
doi:10.31391/s2007-7033(2021)0057-011,doi:10.31391/s2007-7033(2021)0057-011,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.11256996129823496,10,0.07987939156922036,0.0326905697290146,0.507757,True,True,2021,es,"Modelo de convivencia escolar. Un marco para políticas públicas, formación e investigación",10.31391/s2007-7033(2021)0057-011,OpenAlex,metadata,-1,-1,False,-1,3,nearest_semantic_centroid,0.883609,False,included,1.010647,,,1.0,3,0.883609,7,0.865223,0.018386,
doi:10.53673/th.v2i3.113,doi:10.53673/th.v2i3.113,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.2216406510723804,7,0.0589387604254159,0.1627018906469645,0.511063,True,True,2022,es,Las relaciones interpersonales y la calidad educativa,10.53673/th.v2i3.113,OpenAlex,metadata,-1,-1,False,-1,7,nearest_semantic_centroid,0.774878,False,included,1.008937,,,0.2,7,0.774878,1,0.739011,0.035866,
doi:10.36737/01230425.n39.2020.2342,doi:10.36737/01230425.n39.2020.2342,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.10451781116184425,4,0.08421058327351985,0.020307227888324397,0.29595,True,True,2020,es,Escuela y Práxis Pedagógica: Vínculo transformador de licenciados en maestros,10.36737/01230425.n39.2020.2342,OpenAlex,metadata,-1,-1,False,-1,7,nearest_semantic_centroid,0.84442,False,included,1.006964,,,1.0,7,0.84442,3,0.833297,0.011123,
doi:10.15658/rev.electron.educ.pedagog21.11050909,doi:10.15658/rev.electron.educ.pedagog21.11050909,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.07540258686894519,3,0.03793541640699672,0.03746717046194847,0.528242,True,True,2021,es,Educar para la salud como motor de cambio social en el estilo de vida,10.15658/rev.electron.educ.pedagog21.11050909,OpenAlex,metadata,-1,-1,False,-1,7,nearest_semantic_centroid,0.689358,False,included,1.005539,,,0.5,7,0.689358,5,0.662529,0.026829,
doi:10.37811/cl_rcm.v7i2.6016,doi:10.37811/cl_rcm.v7i2.6016,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.18057212174436896,13,0.07280460469386867,0.10776751705050029,0.292158,True,True,2023,es,Cualificación docente en habilidades blandas como factor de mejora de la gestión escolar en tres Instituciones Educativas Rurales de Montería,10.37811/cl_rcm.v7i2.6016,OpenAlex,metadata,-1,-1,False,-1,4,nearest_semantic_centroid,0.8702,False,included,1.006212,,,1.0,4,0.8702,3,0.860404,0.009797,
doi:10.35811/rea.v12i1.201,doi:10.35811/rea.v12i1.201,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.1798122426374085,2,0.044272853353201816,0.13553938928420667,0.67665,True,True,2023,es,El Aprendizaje Profundo como herramienta para cambio en la visión de aprendizaje de una cultura,10.35811/rea.v12i1.201,OpenAlex,metadata,-1,-1,False,-1,7,nearest_semantic_centroid,0.798609,False,included,1.00836,,,0.5,7,0.798609,5,0.742608,0.056001,
doi:10.18764/2358-4319.v14n1p15-38,doi:10.18764/2358-4319.v14n1p15-38,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.022211462279578948,3,0.014966193054048353,0.0072452692255305946,0.856461,True,True,2021,pt,A gestão escolar democrática na perspectiva freireana,10.18764/2358-4319.v14n1p15-38,OpenAlex,metadata,-1,-1,False,-1,12,nearest_semantic_centroid,0.864047,False,included,1.030624,,,1.0,12,0.864047,3,0.842755,0.021291,
doi:10.29035/ucmaule.63.56,doi:10.29035/ucmaule.63.56,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.18273639203673261,3,0.10340940209632983,0.07932698994040278,0.494854,True,True,2022,es,Estudiantes migrantes en escuelas chilenas,10.29035/ucmaule.63.56,OpenAlex,metadata,-1,-1,False,-1,3,nearest_semantic_centroid,0.797138,False,included,1.019358,,,0.8,3,0.797138,12,0.774977,0.022161,
doi:10.5209/rced.70275,doi:10.5209/rced.70275,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.2554084635762737,1,0.05688808428735575,0.19852037928891797,0.481282,True,True,2021,es,Movilidad de profesores principiantes: una revisión sistemática de la literatura,10.5209/rced.70275,OpenAlex,metadata,-1,-1,False,-1,7,nearest_semantic_centroid,0.817855,False,included,1.006378,,,0.4,7,0.817855,10,0.788433,0.029422,
doi:10.15366/riee2022.15.2.002,doi:10.15366/riee2022.15.2.002,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.16190952890637764,1,0.046477939018130875,0.11543158988824676,0.673804,True,True,2022,es,Percepciones y Sesgos Cognoscitivos en la Educación Básica,10.15366/riee2022.15.2.002,OpenAlex,metadata,-1,-1,False,-1,7,nearest_semantic_centroid,0.803734,False,included,1.010402,,,0.7,7,0.803734,5,0.77715,0.026584,
doi:10.37843/rted.v8i2.134,doi:10.37843/rted.v8i2.134,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.09661476270722281,3,0.06038096095966739,0.03623380174755542,0.714692,True,True,2020,es,Gestión Directiva en la Mejora Escolar de las Instituciones Educativas del Distrito Metropolitano de Quito: Una Cuestión de Aptitud y Actitud,10.37843/rted.v8i2.134,OpenAlex,metadata,-1,-1,False,-1,4,nearest_semantic_centroid,0.930559,False,included,1.01574,,,0.6,4,0.930559,3,0.91784,0.012719,
doi:10.18764/2358-4319.v13n1p163-182,doi:10.18764/2358-4319.v13n1p163-182,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.07647474742397045,12,0.06564707566091274,0.010827671763057711,0.717436,True,True,2020,pt,Gestão escolar humanizadora: possibilidades na promoção da educação em direitos humanos,10.18764/2358-4319.v13n1p163-182,OpenAlex,metadata,-1,-1,False,-1,5,nearest_semantic_centroid,0.874494,False,included,1.047841,,,1.0,5,0.874494,7,0.848038,0.026457,
doi:10.7203/rase.13.1.15765,doi:10.7203/rase.13.1.15765,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.13091049771128854,12,0.07749526723361368,0.053415230477674866,0.507757,True,True,2020,es,¿Está en crisis la Mediación Intercultural Escolar? Estudio longitudinal desde una visión sociológica,10.7203/rase.13.1.15765,OpenAlex,metadata,-1,-1,False,-1,5,nearest_semantic_centroid,0.787091,False,included,1.006459,,,1.0,5,0.787091,3,0.761696,0.025395,
doi:10.48102/rlee.2024.54.3.664,doi:10.48102/rlee.2024.54.3.664,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.16510509993243325,3,0.13414693240389025,0.030958167528542996,0.457086,True,True,2024,es,"Políticas educativas para el fortalecimiento de sociedades democráticas en América Latina y el Caribe: desafíos, experiencias y estrategias innovadoras",10.48102/rlee.2024.54.3.664,OpenAlex,metadata,-1,-1,False,-1,3,nearest_semantic_centroid,0.858547,False,included,1.005537,,,0.2,3,0.858547,12,0.813343,0.045203,
doi:10.21703/rexe.20212042ortiz-mallegas11,doi:10.21703/rexe.20212042ortiz-mallegas11,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.07981984128502244,12,0.050053833688208565,0.029766007596813873,0.661706,True,True,2021,es,Condiciones de organización del trabajo en convivencia escolar y cooperación profesional,10.21703/rexe.20212042ortiz-mallegas11,OpenAlex,metadata,-1,-1,False,-1,3,nearest_semantic_centroid,0.868117,False,included,1.028753,,,1.0,3,0.868117,10,0.857226,0.010891,
doi:10.37811/cl_rcm.v7i2.5739,doi:10.37811/cl_rcm.v7i2.5739,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.18024406930339432,3,0.12309156107324752,0.057152508230146795,0.504095,True,True,2023,es,Recorrido Histórico e Investigativo sobre la Gestion Escolar Una mirada desde la Política Pública Educativa Colombiana,10.37811/cl_rcm.v7i2.5739,OpenAlex,metadata,-1,-1,False,-1,3,nearest_semantic_centroid,0.915655,False,included,1.007605,,,0.8,3,0.915655,12,0.909064,0.006591,
doi:10.18800/cige2020.011,doi:10.18800/cige2020.011,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.1714084645763093,0,0.0907841761654817,0.08062428841082758,0.491158,True,True,2021,es,"El rol del director, ¿cómo lograr el aprendizaje de los estudiantes?",10.18800/cige2020.011,OpenAlex,metadata,-1,-1,False,-1,7,nearest_semantic_centroid,0.901046,False,included,1.010621,,,0.3,7,0.901046,6,0.893067,0.007979,
