document_id,publication_document_id,model,corpus,language,topic_id,topic_probability,second_topic_id,second_topic_probability,probability_margin,is_outlier,is_ambiguous,year,title,doi,source,corpus_unit,topic_entropy
doi:10.30827/profesorado.v28i1.29599,doi:10.30827/profesorado.v28i1.29599,STM-METADATA-ES,metadata,es,5,0.2699187659866034,6,0.19036895815418298,0.07954980783242044,FALSE,TRUE,2024,Liderazgo pedagógico y complejidad de la gestión escolar: un estudio de casos múltiples,10.30827/profesorado.v28i1.29599,OpenAlex,metadata,1.9870270310741938
doi:10.59993/simbiosis.v.4i8.58,doi:10.59993/simbiosis.v.4i8.58,STM-METADATA-ES,metadata,es,3,0.7417084082667432,11,0.08710523304447505,0.6546031752222682,FALSE,FALSE,2024,"Gestión Escolar, Escuela y Pedagogía. Una mirada alternativa de sus relaciones y sentidos",10.59993/simbiosis.v.4i8.58,OpenAlex,metadata,1.0467995958240919
doi:10.56200/mried.v2iespecial.6465,doi:10.56200/mried.v2iespecial.6465,STM-METADATA-ES,metadata,es,11,0.36425605835472036,4,0.27102251703688157,0.09323354131783879,FALSE,TRUE,2023,Gestión escolar en el desarrollo de los procesos pedagógicos por competencia en un Centro Educativo,10.56200/mried.v2iespecial.6465,OpenAlex,metadata,1.5198937037831926
doi:10.46932/sfjdv5n5-016,doi:10.46932/sfjdv5n5-016,STM-METADATA-ES,metadata,es,9,0.3807840893979719,7,0.31084776180115326,0.06993632759681867,FALSE,TRUE,2024,La gestión escolar basada en Inteligencia Artificial para mejorar el rendimiento académico,10.46932/sfjdv5n5-016,OpenAlex,metadata,1.5963367207789194
doi:10.47192/rcs.v3i1.81,doi:10.47192/rcs.v3i1.81,STM-METADATA-ES,metadata,es,4,0.5654809896018143,10,0.2595570583313502,0.3059239312704641,FALSE,FALSE,2022,Coaching y desempeño docente en la gestión escolar,10.47192/rcs.v3i1.81,OpenAlex,metadata,1.1659343894544336
doi:10.33996/revistahorizontes.v8i32.726,doi:10.33996/revistahorizontes.v8i32.726,STM-METADATA-ES,metadata,es,8,0.6806615694356161,7,0.09310351783593299,0.5875580515996831,FALSE,FALSE,2024,Gestión escolar en instituciones educativas públicas en contextos de emergencia sanitaria,10.33996/revistahorizontes.v8i32.726,OpenAlex,metadata,1.2386767920631199
doi:10.18050/eduser.v10n2a2,doi:10.18050/eduser.v10n2a2,STM-METADATA-ES,metadata,es,4,0.5326157123117398,5,0.13137486587045913,0.40124084644128066,FALSE,FALSE,2023,Competencias directivas y gestión escolar en la educación básica regular,10.18050/eduser.v10n2a2,OpenAlex,metadata,1.6510581345767965
doi:10.37811/cl_rcm.v6i6.3796,doi:10.37811/cl_rcm.v6i6.3796,STM-METADATA-ES,metadata,es,4,0.8594828259477686,10,0.12574443090292775,0.7337383950448408,FALSE,FALSE,2022,Desempeño docente en la gestión escolar en instituciones educativas de educación básica regular,10.37811/cl_rcm.v6i6.3796,OpenAlex,metadata,0.4822201402003635
doi:10.47865/igob.vol6.n22.2023.253,doi:10.47865/igob.vol6.n22.2023.253,STM-METADATA-ES,metadata,es,4,0.8245343644545585,10,0.10349232666676247,0.7210420377877961,FALSE,FALSE,2023,Competencia directiva y gestión escolar en la IE 3711 Fe y Alegria 12. puente Piedra. Lima,10.47865/igob.vol6.n22.2023.253,OpenAlex,metadata,0.7188596562829848
doi:10.61287/warisata.v4i11.5,doi:10.61287/warisata.v4i11.5,STM-METADATA-ES,metadata,es,4,0.9100673935234481,10,0.06763320049563908,0.8424341930278091,FALSE,FALSE,2022,"Gestión escolar y prácticas inclusivas en la Institución Educativa General Prado, Callao, 2021",10.61287/warisata.v4i11.5,OpenAlex,metadata,0.397626169587696
doi:10.37811/cl_rcm.v6i6.4135,doi:10.37811/cl_rcm.v6i6.4135,STM-METADATA-ES,metadata,es,4,0.7169353514212083,7,0.24376680222809402,0.47316854919311435,FALSE,FALSE,2022,"Gestión escolar en aprendizaje significativo de historia, geografía y economía en estudiantes de la institución educativa San Juan. Ayacucho, 2022",10.37811/cl_rcm.v6i6.4135,OpenAlex,metadata,0.7742805881042297
doi:10.55560/arete.2023.18.9.7,doi:10.55560/arete.2023.18.9.7,STM-METADATA-ES,metadata,es,10,0.7406072898041048,4,0.08539208271919464,0.6552152070849102,FALSE,FALSE,2023,Impacto de la emigración de docentes venezolanos de educación inicial en la gestión escolar. Caso: instituciones privadas del municipio Baruta,10.55560/arete.2023.18.9.7,OpenAlex,metadata,1.040807303576309
doi:10.31876/rcs.v28i.38152,doi:10.31876/rcs.v28i.38152,STM-METADATA-ES,metadata,es,4,0.7088562232955359,10,0.263165412538454,0.4456908107570819,FALSE,FALSE,2022,Factores de gestión escolar en el compromiso organizacional en una Red educativa en Perú,10.31876/rcs.v28i.38152,OpenAlex,metadata,0.7530279100020378
doi:10.35756/educaumch.202322.274,doi:10.35756/educaumch.202322.274,STM-METADATA-ES,metadata,es,10,0.4515092454502051,8,0.28468977279800173,0.16681947265220337,FALSE,FALSE,2023,Dimensión administrativa en la gestión escolar,10.35756/educaumch.202322.274,OpenAlex,metadata,1.351389166365556
doi:10.61384/r.c.a..v4i2.229,doi:10.61384/r.c.a..v4i2.229,STM-METADATA-ES,metadata,es,5,0.9258208837668854,6,0.031069207906938127,0.8947516758599473,FALSE,FALSE,2024,Sistematización de experiencias de gestión escolar para la profesionalidad de la función directiva en una escuela de educación básica de la CDMX,10.61384/r.c.a..v4i2.229,OpenAlex,metadata,0.40700789196200926
doi:10.52080/rvgluz.29.e12.40,doi:10.52080/rvgluz.29.e12.40,STM-METADATA-ES,metadata,es,11,0.45897423114356933,12,0.13905820833171736,0.31991602281185194,FALSE,FALSE,2024,Gestión escolar: calidad de la educación centrada en la persona,10.52080/rvgluz.29.e12.40,OpenAlex,metadata,1.7020691922158373
doi:10.33996/revistahorizontes.v7i31.674,doi:10.33996/revistahorizontes.v7i31.674,STM-METADATA-ES,metadata,es,4,0.4955881718237191,12,0.2380100708657699,0.2575781009579492,FALSE,FALSE,2023,Gestión escolar e inclusividad en una Institución Educativa en la Provincia Constitucional del Callao,10.33996/revistahorizontes.v7i31.674,OpenAlex,metadata,1.5044458096841675
doi:10.59427/rcli/2024/v24cs.1167-1172,doi:10.59427/rcli/2024/v24cs.1167-1172,STM-METADATA-ES,metadata,es,10,0.3456726217971286,8,0.2318579873895186,0.11381463440761,FALSE,FALSE,2024,Manejo del conflicto en la gestión escolar: Una revisión sistemática,10.59427/rcli/2024/v24cs.1167-1172,OpenAlex,metadata,1.7671199647415403
doi:10.59427/rcli/2023/v23cs.3940-3948,doi:10.59427/rcli/2023/v23cs.3940-3948,STM-METADATA-ES,metadata,es,6,0.7103131684960555,8,0.16592530698019983,0.5443878615158557,FALSE,FALSE,2023,Liderazgo del director en la gestión escolar,10.59427/rcli/2023/v23cs.3940-3948,OpenAlex,metadata,0.9739423140776395
doi:10.37811/cl_rcm.v5i6.1431,doi:10.37811/cl_rcm.v5i6.1431,STM-METADATA-ES,metadata,es,4,0.8615843401782636,10,0.12501209225696722,0.7365722479212964,FALSE,FALSE,2022,Trabajo remoto y liderazgo adaptativo en la gestión escolar en instituciones educativas,10.37811/cl_rcm.v5i6.1431,OpenAlex,metadata,0.4729629146089898
doi:10.26885/rcei.11.1.9,doi:10.26885/rcei.11.1.9,STM-METADATA-ES,metadata,es,10,0.5675493580459144,4,0.41386739541616874,0.1536819626297457,FALSE,FALSE,2022,Estilo de liderazgo y nivel de desempeño en la gestión escolar,10.26885/rcei.11.1.9,OpenAlex,metadata,0.798310437404807
doi:10.56124/jbs.v3i2.0007,doi:10.56124/jbs.v3i2.0007,STM-METADATA-ES,metadata,es,10,0.3983938607392017,9,0.3364242151965659,0.06196964554263579,FALSE,TRUE,2022,"Gestión escolar y su incidencia en la calidad educativa, distrito de educación junín - bolivar",10.56124/jbs.v3i2.0007,OpenAlex,metadata,1.593264258887415
doi:10.47865/igob.vol7.n26.2024.344,doi:10.47865/igob.vol7.n26.2024.344,STM-METADATA-ES,metadata,es,4,0.6749544152916953,10,0.2631787795595596,0.4117756357321357,FALSE,FALSE,2024,Competencia directiva y gestión escolar en la IE CET 34. Chancay. Lima,10.47865/igob.vol7.n26.2024.344,OpenAlex,metadata,0.8990670687114927
doi:10.46932/sfjdv3n5-050,doi:10.46932/sfjdv3n5-050,STM-METADATA-ES,metadata,es,5,0.24840649779155718,11,0.22411980241938143,0.02428669537217576,FALSE,TRUE,2022,Binomio familia - escuela: oportunidad de gestión escolar,10.46932/sfjdv3n5-050,OpenAlex,metadata,1.89431503569535
doi:10.54942/qantuyachay.v3i1.43,doi:10.54942/qantuyachay.v3i1.43,STM-METADATA-ES,metadata,es,4,0.9631849259645712,10,0.02322937155441473,0.9399555544101564,FALSE,FALSE,2023,"La gestión escolar, el liderazgo pedagógico y la mejora de la práctica docente en los Centros de Educación Básica Alternativa de la UGEL 06, 2020",10.54942/qantuyachay.v3i1.43,OpenAlex,metadata,0.2085376697186608
doi:10.47606/acven/ph0208,doi:10.47606/acven/ph0208,STM-METADATA-ES,metadata,es,10,0.7912395525849115,6,0.12202141361994706,0.6692181389649645,FALSE,FALSE,2023,Liderazgo del directivo en la gestión escolar,10.47606/acven/ph0208,OpenAlex,metadata,0.8034241939460561
doi:10.61598/s.r.c.a.v3i2.47,doi:10.61598/s.r.c.a.v3i2.47,STM-METADATA-ES,metadata,es,9,0.3894375063595588,8,0.35276594173292647,0.03667156462663235,FALSE,TRUE,2023,Análisis de la Relación entre la Gestión Escolar Participativa y la Calidad de la Educación en Escuelas Públicas de América Latina,10.61598/s.r.c.a.v3i2.47,OpenAlex,metadata,1.4593533640775533
doi:10.37177/unicen/eb31-287,doi:10.37177/unicen/eb31-287,STM-METADATA-ES,metadata,es,3,0.43975201375217515,5,0.31189393093307144,0.1278580828191037,FALSE,FALSE,2021,El paradigma de la convivencia en la gestión escolar: políticas educativas y marco legal,10.37177/unicen/eb31-287,CONICET Digital | OpenAlex,metadata,1.4704092907675006
doi:10.47865/igob.vol6.n22.2023.264,doi:10.47865/igob.vol6.n22.2023.264,STM-METADATA-ES,metadata,es,4,0.7259894384056366,10,0.24614865545491235,0.4798407829507242,FALSE,FALSE,2023,"Competencia del director y gestión escolar en la IE n° 3719 ""Santísima Trinidad"". Puente Piedra. Lima",10.47865/igob.vol6.n22.2023.264,OpenAlex,metadata,0.7309601619167582
doi:10.60112/erc.v3i1.25,doi:10.60112/erc.v3i1.25,STM-METADATA-ES,metadata,es,9,0.40396037649439104,8,0.33317432695792437,0.07078604953646667,FALSE,TRUE,2023,Evaluación de la Conexión entre la Administración Educativa Participativa y la Excelencia en la Enseñanza en Instituciones Públicas de América Latina,10.60112/erc.v3i1.25,OpenAlex,metadata,1.5053268615608948
doi:10.47865/igob.vol6.n23.2023.296,doi:10.47865/igob.vol6.n23.2023.296,STM-METADATA-ES,metadata,es,4,0.9498364244633476,10,0.03744825417927897,0.9123881702840686,FALSE,FALSE,2023,Liderazgo pedagógico del directivo y gestión escolar de los docentes. IE n°5176 María Reiche Crosse. Puente Piedra. Lima,10.47865/igob.vol6.n23.2023.296,OpenAlex,metadata,0.25071998152608593
doi:10.46932/sfjdv6n10-027,doi:10.46932/sfjdv6n10-027,STM-METADATA-ES,metadata,es,11,0.5044310513505265,6,0.3559632398971359,0.14846781145339055,FALSE,FALSE,2025,Innovación pedagógica y metodologías activas impulsando la transformación del rol del docente en la gestión escolar,10.46932/sfjdv6n10-027,OpenAlex,metadata,1.2350214461792566
doi:10.37811/cl_rcm.v8i6.14496,doi:10.37811/cl_rcm.v8i6.14496,STM-METADATA-ES,metadata,es,10,0.21158587732190345,9,0.1983047586538915,0.01328111866801196,FALSE,TRUE,2024,Estrategias de Gestión Escolar y su Influencia en la Efectividad del Desempeño Docente en Ecuador,10.37811/cl_rcm.v8i6.14496,OpenAlex,metadata,1.9500486514121869
doi:10.33996/repe.v1i1.16,doi:10.33996/repe.v1i1.16,STM-METADATA-ES,metadata,es,10,0.8142826934850943,4,0.14982941026277707,0.6644532832223172,FALSE,FALSE,2020,Procesos administrativos en la gestión escolar del director de las instituciones educativas,10.33996/repe.v1i1.16,OpenAlex,metadata,0.6425345740663895
doi:10.35305/revista.vi43.206,doi:10.35305/revista.vi43.206,STM-METADATA-ES,metadata,es,5,0.6782337814391949,2,0.24524495312214448,0.43298882831705043,FALSE,FALSE,2022,participación de los niños en la gestión escolar:,10.35305/revista.vi43.206,OpenAlex,metadata,0.9564015709146986
doi:10.22463/25909215.3259,doi:10.22463/25909215.3259,STM-METADATA-ES,metadata,es,10,0.4145352124617919,5,0.2286317469915629,0.185903465470229,FALSE,FALSE,2021,La Gestión Escolar y su Relación con el Liderazgo para el Aprendizaje desde la Percepción del Director,10.22463/25909215.3259,OpenAlex,metadata,1.5916824085932095
doi:10.35622/inudi.b.005,doi:10.35622/inudi.b.005,STM-METADATA-ES,metadata,es,4,0.7554139402445389,10,0.2274563518020175,0.5279575884425214,FALSE,FALSE,2022,Trabajo docente en equipo y el cumplimiento de los compromisos de gestión escolar en las instituciones de educación básica,10.35622/inudi.b.005,OpenAlex,metadata,0.6526860987032086
doi:10.61384/r.c.a..v4i3.659,doi:10.61384/r.c.a..v4i3.659,STM-METADATA-ES,metadata,es,8,0.4721662389519088,12,0.18215159019002145,0.2900146487618873,FALSE,FALSE,2024,La Cultura del Emprendimiento en la Gestión Escolar: ¿Un Camino para Lograr los Retos que Plantea la Competitividad en Colombia?,10.61384/r.c.a..v4i3.659,OpenAlex,metadata,1.6143719662413782
doi:10.47865/igob.vol5.n20.2022.223,doi:10.47865/igob.vol5.n20.2022.223,STM-METADATA-ES,metadata,es,4,0.7027239678717115,10,0.20855722354915424,0.4941667443225573,FALSE,FALSE,2022,"El Liderazgo Compartido y su Impacto en la Gestión Escolar de la Institución Educativa Parroquial ""Nuestro Salvador"", Villa María Del Triunfo, 2022",10.47865/igob.vol5.n20.2022.223,OpenAlex,metadata,0.8942278607133203
doi:10.26490/uncp.alboradaciencia.2022.2.1118,doi:10.26490/uncp.alboradaciencia.2022.2.1118,STM-METADATA-ES,metadata,es,10,0.6209635898509841,4,0.3334135673954199,0.2875500224555642,FALSE,FALSE,2022,Construcción de instrumento para conocer los modelos de planificación estratégica y gestión escolar,10.26490/uncp.alboradaciencia.2022.2.1118,OpenAlex,metadata,0.8965608881487446
doi:10.37811/cl_rcm.v6i6.3958,doi:10.37811/cl_rcm.v6i6.3958,STM-METADATA-ES,metadata,es,10,0.6953953584542042,8,0.12623387165946856,0.5691614867947357,FALSE,FALSE,2022,Gestión escolar y calidad educativa: En las instituciones educativas del nivel primario - Cusco,10.37811/cl_rcm.v6i6.3958,OpenAlex,metadata,1.1752250685460255
doi:10.48102/rlee.2020.50.2.61,doi:10.48102/rlee.2020.50.2.61,STM-METADATA-ES,metadata,es,3,0.9739721432843913,5,0.0064915312505097,0.9674806120338816,FALSE,FALSE,2020,Estado del conocimiento sobre resignificación de políticas en materia de autonomía de gestión escolar en el marco de los Consejos Técnicos Escolares,10.48102/rlee.2020.50.2.61,OpenAlex,metadata,0.16983624777669631
doi:10.30972/riie.13176140,doi:10.30972/riie.13176140,STM-METADATA-ES,metadata,es,2,0.9038494501265257,5,0.053004354025498676,0.8508450961010271,FALSE,FALSE,2022,"Biopolítica, imperativos de regulación y gestión escolar. Un análisis de las prácticas de directores/as de escuelas secundarias en el partido de San Martín a partir de la irrupción del COVID 19",10.30972/riie.13176140,OpenAlex,metadata,0.465175016492421
doi:10.32541/recie.v8i2.735,doi:10.32541/recie.v8i2.735,STM-METADATA-ES,metadata,es,12,0.5711683742287226,7,0.08791717532974697,0.4832511988989756,FALSE,FALSE,2024,"Gestión escolar con enfoque inclusivo a nivel macro, meso y microcurricular: Experiencias de un estudio de caso",10.32541/recie.v8i2.735,OpenAlex,metadata,1.600957480288926
doi:10.56712/latam.v4i6.1549,doi:10.56712/latam.v4i6.1549,STM-METADATA-ES,metadata,es,6,0.293831157216187,10,0.29108812053209643,0.002743036684090594,FALSE,TRUE,2023,Liderazgo directivo y gestión escolar. Experiencias y prácticas desde un enfoque internacional,10.56712/latam.v4i6.1549,OpenAlex,metadata,1.8160477361837748
doi:10.37811/cl_rcm.v8i3.11175,doi:10.37811/cl_rcm.v8i3.11175,STM-METADATA-ES,metadata,es,7,0.692823227646769,11,0.08056786873697329,0.6122553589097957,FALSE,FALSE,2024,Impulsando la Educación STEAM desde la Gestión Escolar Efectiva: Un Modelo de Banco de Germoplasma Vegetal para el Desarrollo Sostenible y el Fortalecimiento de las Habilidades STEAM,10.37811/cl_rcm.v8i3.11175,OpenAlex,metadata,1.238184054450169
doi:10.47865/igob.vol5.n17.2022.183,doi:10.47865/igob.vol5.n17.2022.183,STM-METADATA-ES,metadata,es,4,0.8524697321034502,10,0.1332533862496323,0.7192163458538179,FALSE,FALSE,2022,Dimensiones de la gestión escolar liderazgo y autoevaluación,10.47865/igob.vol5.n17.2022.183,OpenAlex,metadata,0.49449769141443833
doi:10.26885/rcei.13.2.25,doi:10.26885/rcei.13.2.25,STM-METADATA-ES,metadata,es,5,0.351701368587449,9,0.31785678551706936,0.03384458307037963,FALSE,TRUE,2024,"Percepciones sobre la implementación de las normas de convivencia y gestión escolar en una institución educativa salesiana de Asunción, Paraguay",10.26885/rcei.13.2.25,OpenAlex,metadata,1.602971715369484
doi:10.37811/cl_rcm.v6i4.2862,doi:10.37811/cl_rcm.v6i4.2862,STM-METADATA-ES,metadata,es,10,0.9276703638140942,3,0.015422449097392996,0.9122479147167012,FALSE,FALSE,2022,"La planificación estratégica, un eficaz instrumento que puede contribuir al mejoramiento de la gestión escolar en una institución educativa",10.37811/cl_rcm.v6i4.2862,OpenAlex,metadata,0.40661228850750125
doi:10.53673/th.v1i9.60,doi:10.53673/th.v1i9.60,STM-METADATA-ES,metadata,es,10,0.37355790766068786,8,0.3235632397193064,0.049994667941381465,FALSE,TRUE,2021,Liderazgo pedagógico directivo en la educación básica regular: Revisión sistemática,10.53673/th.v1i9.60,OpenAlex,metadata,1.5391032379630205
doi:10.5281/zenodo.6785484,doi:10.5281/zenodo.6785484,STM-METADATA-ES,metadata,es,1,0.5504157966225416,10,0.2047650850788032,0.3456507115437384,FALSE,FALSE,2022,Clasificación de Estrategias de Gestión del Conocimiento para impulsar la innovación educativa en Instituciones de Educación Superior,10.5281/zenodo.6785484,OpenAlex,metadata,1.3546610669470003
doi:10.59427/rcli/2023/v23cs.2715-2722,doi:10.59427/rcli/2023/v23cs.2715-2722,STM-METADATA-ES,metadata,es,10,0.4048478725482954,8,0.3264735617123801,0.07837431083591528,FALSE,TRUE,2023,Trascendencia del Liderazgo transformacional directivo en la gestión escolar,10.59427/rcli/2023/v23cs.2715-2722,OpenAlex,metadata,1.491284891493643
doi:10.56712/latam.v4i6.1550,doi:10.56712/latam.v4i6.1550,STM-METADATA-ES,metadata,es,11,0.4827687017703617,7,0.3436270852933543,0.1391416164770074,FALSE,FALSE,2023,"Canton, D. W. (2023). Liderazgo directivo y gestión escolar. Experiencias y prácticas desde un enfoque internacional",10.56712/latam.v4i6.1550,OpenAlex,metadata,1.3192060548514464
doi:10.23857/pc.v5i9.1746,doi:10.23857/pc.v5i9.1746,STM-METADATA-ES,metadata,es,5,0.40939020520602526,10,0.343678881576229,0.06571132362979626,FALSE,TRUE,2020,Gestión escolar y calidad educativa en el contexto rural. Un reto en tiempos de COVID-19,10.23857/pc.v5i9.1746,OpenAlex,metadata,1.41428793576478
doi:10.15517/rge.v11i1.62048,doi:10.15517/rge.v11i1.62048,STM-METADATA-ES,metadata,es,11,0.4377622290419474,3,0.3608688413129241,0.07689338772902327,FALSE,TRUE,2025,Desarrollo de la investigación para el fortalecimiento y transformación de la Gestión Escolar,10.15517/rge.v11i1.62048,OpenAlex,metadata,1.3826059635859826
doi:10.51247/st.v3i1.59,doi:10.51247/st.v3i1.59,STM-METADATA-ES,metadata,es,10,0.2538499283711211,11,0.24606875585122967,0.0077811725198914106,FALSE,TRUE,2020,El director escolar como líder de la comunidad educativa,10.51247/st.v3i1.59,OpenAlex,metadata,1.8133090068460964
doi:10.37811/cl_rcm.v7i1.4639,doi:10.37811/cl_rcm.v7i1.4639,STM-METADATA-ES,metadata,es,10,0.5393157794143062,4,0.15952113942928298,0.3797946399850232,FALSE,FALSE,2023,Dashboard for the improvement of school management in educational institutions,10.37811/cl_rcm.v7i1.4639,OpenAlex,metadata,1.503883645892614
doi:10.15366/riejs2021.10.1.014,doi:10.15366/riejs2021.10.1.014,STM-METADATA-ES,metadata,es,5,0.9687796986774759,3,0.0059232157281305,0.9628564829493454,FALSE,FALSE,2021,Niveles de Progresión de Gestión de la Convivencia Escolar a Nivel Intermedio en Chile,10.15366/riejs2021.10.1.014,OpenAlex,metadata,0.20607657264623913
doi:10.33996/revistahorizontes.v6i23.342,doi:10.33996/revistahorizontes.v6i23.342,STM-METADATA-ES,metadata,es,5,0.948790000347233,3,0.010930764043396367,0.9378592363038367,FALSE,FALSE,2022,La utopía de la escuela rural en Lambayeque desde la Chakana pregunta y la covid-19,10.33996/revistahorizontes.v6i23.342,OpenAlex,metadata,0.3122198797954859
doi:10.34096/iice.n47.9641,doi:10.34096/iice.n47.9641,STM-METADATA-ES,metadata,es,5,0.7352452534135643,3,0.1797962062608883,0.555449047152676,FALSE,FALSE,2020,Hacia una genealogía de la experiencia: La gestión escolar en una escuela de creación (2009-2015),10.34096/iice.n47.9641,OpenAlex,metadata,0.8956330671976791
