document_id,publication_document_id,model,corpus,topic_id,topic_probability,second_topic_id,second_topic_probability,probability_margin,is_outlier,is_ambiguous,year,language,title,doi,source,corpus_unit,topic_original,topic_after_outlier_reduction,outlier_reassigned,original_topic,outlier_probability,suggested_topic,reassignment_method,reassignment_confidence,silhouette,distance_to_centroid,local_consistency
doi:10.37843/rted.v16i2.389,doi:10.37843/rted.v16i2.389,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.016617697933146366,35,0.016550223133400266,6.74747997461006e-05,True,True,2023,es,Gestión Escolar en las Instituciones del Nivel Inicial,10.37843/rted.v16i2.389,OpenAlex,metadata,-1,-1,False,-1,0.9833823020668536,,,,,,1.0
doi:10.37811/cl_rcm.v6i3.2300,doi:10.37811/cl_rcm.v6i3.2300,BERTopic-METADATA-MULTILINGUAL,metadata,2,0.1870448338212954,33,0.03341602461221349,0.1536288092090819,False,False,2022,es,Retos de la gestión escolar en la educación a distancia 2021,10.37811/cl_rcm.v6i3.2300,OpenAlex,metadata,2,2,False,2,0.8129551661787047,,,,0.449335,0.362105,1.0
doi:10.37811/cl_rcm.v8i2.10725,doi:10.37811/cl_rcm.v8i2.10725,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.07693808523138972,37,0.03309507131745322,0.043843013913936496,True,True,2024,es,Gestión Escolar para la mejora de la calidad educativa en la educación básica ecuatoriana,10.37811/cl_rcm.v8i2.10725,OpenAlex,metadata,-1,-1,False,-1,0.9230619147686103,,,,,,0.0
doi:10.37811/cl_rcm.v8i3.11546,doi:10.37811/cl_rcm.v8i3.11546,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.08397273051083098,21,0.02029531498058935,0.06367741553024163,True,True,2024,es,Incidencia de la Gestión Escolar en el Rendimiento Académico,10.37811/cl_rcm.v8i3.11546,OpenAlex,metadata,-1,-1,False,-1,0.916027269489169,,,,,,0.6
doi:10.37811/cl_rcm.v6i6.3677,doi:10.37811/cl_rcm.v6i6.3677,BERTopic-METADATA-MULTILINGUAL,metadata,2,0.06478197279784145,36,0.04598087012582935,0.018801102672012106,False,True,2022,es,La gestión escolar basada en el pensamiento complejo,10.37811/cl_rcm.v6i6.3677,OpenAlex,metadata,2,2,False,2,0.9352180272021585,,,,0.341483,0.36549,0.9
doi:10.47606/acven/ph0224,doi:10.47606/acven/ph0224,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.10787209251840878,9,0.08883422296350402,0.01903786955490476,True,True,2024,es,Liderazgo del directivo en la gestión escolar,10.47606/acven/ph0224,OpenAlex,metadata,-1,-1,False,-1,0.8921279074815912,,,,,,1.0
doi:10.46498/reduipb.v26i2.1643,doi:10.46498/reduipb.v26i2.1643,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018003550159752447,35,0.017946449516872465,5.710064287998279e-05,True,True,2022,es,Clima organizacional y el desarrollo de la gestión escolar del preescolar de la Universidad Metropolitana,10.46498/reduipb.v26i2.1643,OpenAlex,metadata,-1,-1,False,-1,0.9819964498402476,,,,,,1.0
doi:10.30827/profesorado.v28i1.29599,doi:10.30827/profesorado.v28i1.29599,BERTopic-METADATA-MULTILINGUAL,metadata,28,1.0,0,3.53542221527803e-307,1.0,False,False,2024,es,Liderazgo pedagógico y complejidad de la gestión escolar: un estudio de casos múltiples,10.30827/profesorado.v28i1.29599,OpenAlex,metadata,28,28,False,28,0.0,,,,0.687984,0.134601,1.0
doi:10.59993/simbiosis.v.4i8.58,doi:10.59993/simbiosis.v.4i8.58,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0570513324024887,20,0.04171673870526919,0.015334593697219512,True,True,2024,es,"Gestión Escolar, Escuela y Pedagogía. Una mirada alternativa de sus relaciones y sentidos",10.59993/simbiosis.v.4i8.58,OpenAlex,metadata,-1,-1,False,-1,0.9429486675975113,,,,,,1.0
doi:10.56200/mried.v2iespecial.6465,doi:10.56200/mried.v2iespecial.6465,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.06294271304877323,20,0.054687023644715664,0.008255689404057569,True,True,2023,es,Gestión escolar en el desarrollo de los procesos pedagógicos por competencia en un Centro Educativo,10.56200/mried.v2iespecial.6465,OpenAlex,metadata,-1,-1,False,-1,0.9370572869512268,,,,,,0.9
doi:10.46932/sfjdv5n5-016,doi:10.46932/sfjdv5n5-016,BERTopic-METADATA-MULTILINGUAL,metadata,3,0.42570041288987354,19,0.041470963595124255,0.3842294492947493,False,False,2024,es,La gestión escolar basada en Inteligencia Artificial para mejorar el rendimiento académico,10.46932/sfjdv5n5-016,OpenAlex,metadata,3,3,False,3,0.5742995871101264,,,,0.832569,0.152858,1.0
doi:10.47192/rcs.v3i1.81,doi:10.47192/rcs.v3i1.81,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.059762676690545566,0,0.031231987422548214,0.02853068926799735,True,True,2022,es,Coaching y desempeño docente en la gestión escolar,10.47192/rcs.v3i1.81,OpenAlex,metadata,-1,-1,False,-1,0.9402373233094544,,,,,,1.0
doi:10.33996/revistahorizontes.v8i32.726,doi:10.33996/revistahorizontes.v8i32.726,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017037916453744292,35,0.016987815791406152,5.0100662338140034e-05,True,True,2024,es,Gestión escolar en instituciones educativas públicas en contextos de emergencia sanitaria,10.33996/revistahorizontes.v8i32.726,OpenAlex,metadata,-1,-1,False,-1,0.9829620835462557,,,,,,1.0
doi:10.18050/eduser.v10n2a2,doi:10.18050/eduser.v10n2a2,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.14409819621269188,0,0.04044324280366715,0.10365495340902472,True,False,2023,es,Competencias directivas y gestión escolar en la educación básica regular,10.18050/eduser.v10n2a2,OpenAlex,metadata,-1,-1,False,-1,0.8559018037873081,,,,,,0.7
doi:10.37811/cl_rcm.v6i6.3796,doi:10.37811/cl_rcm.v6i6.3796,BERTopic-METADATA-MULTILINGUAL,metadata,35,1.0,34,4.57101583959476e-307,1.0,False,False,2022,es,Desempeño docente en la gestión escolar en instituciones educativas de educación básica regular,10.37811/cl_rcm.v6i6.3796,OpenAlex,metadata,35,35,False,35,0.0,,,,0.525956,0.24292,0.5
doi:10.47865/igob.vol6.n22.2023.253,doi:10.47865/igob.vol6.n22.2023.253,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.07439570025729005,30,0.04179561783428044,0.03260008242300961,True,True,2023,es,Competencia directiva y gestión escolar en la IE 3711 Fe y Alegria 12. puente Piedra. Lima,10.47865/igob.vol6.n22.2023.253,OpenAlex,metadata,-1,-1,False,-1,0.92560429974271,,,,,,1.0
doi:10.61287/warisata.v4i11.5,doi:10.61287/warisata.v4i11.5,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.4586720406188463,38,0.07626416019724719,0.3824078804215991,True,False,2022,es,"Gestión escolar y prácticas inclusivas en la Institución Educativa General Prado, Callao, 2021",10.61287/warisata.v4i11.5,OpenAlex,metadata,-1,-1,False,-1,0.5413279593811537,,,,,,0.4
doi:10.37811/cl_rcm.v6i6.4135,doi:10.37811/cl_rcm.v6i6.4135,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.22141054182612013,40,0.06593761066855257,0.15547293115756755,True,False,2022,es,"Gestión escolar en aprendizaje significativo de historia, geografía y economía en estudiantes de la institución educativa San Juan. Ayacucho, 2022",10.37811/cl_rcm.v6i6.4135,OpenAlex,metadata,-1,-1,False,-1,0.7785894581738799,,,,,,0.3
doi:10.55560/arete.2023.18.9.7,doi:10.55560/arete.2023.18.9.7,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.09686527933601084,37,0.06532231007039861,0.03154296926561223,True,True,2023,es,Impacto de la emigración de docentes venezolanos de educación inicial en la gestión escolar. Caso: instituciones privadas del municipio Baruta,10.55560/arete.2023.18.9.7,OpenAlex,metadata,-1,-1,False,-1,0.9031347206639891,,,,,,0.1
doi:10.31876/rcs.v28i.38152,doi:10.31876/rcs.v28i.38152,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.07744982649878039,34,0.07390178346277868,0.0035480430360017162,True,True,2022,es,Factores de gestión escolar en el compromiso organizacional en una Red educativa en Perú,10.31876/rcs.v28i.38152,OpenAlex,metadata,-1,-1,False,-1,0.9225501735012196,,,,,,1.0
doi:10.35756/educaumch.202322.274,doi:10.35756/educaumch.202322.274,BERTopic-METADATA-MULTILINGUAL,metadata,36,1.0,20,3.1402114886627393e-307,1.0,False,False,2023,es,Dimensión administrativa en la gestión escolar,10.35756/educaumch.202322.274,OpenAlex,metadata,36,36,False,36,0.0,,,,0.778863,0.114373,0.9
doi:10.61384/r.c.a..v4i2.229,doi:10.61384/r.c.a..v4i2.229,BERTopic-METADATA-MULTILINGUAL,metadata,28,1.0,0,3.4402918557635503e-307,1.0,False,False,2024,es,Sistematización de experiencias de gestión escolar para la profesionalidad de la función directiva en una escuela de educación básica de la CDMX,10.61384/r.c.a..v4i2.229,OpenAlex,metadata,28,28,False,28,0.0,,,,0.652716,0.179628,0.8
doi:10.52080/rvgluz.29.e12.40,doi:10.52080/rvgluz.29.e12.40,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0694439994594716,15,0.06286292760243256,0.006581071857039045,True,True,2024,es,Gestión escolar: calidad de la educación centrada en la persona,10.52080/rvgluz.29.e12.40,OpenAlex,metadata,-1,-1,False,-1,0.9305560005405284,,,,,,0.9
doi:10.33996/revistahorizontes.v7i31.674,doi:10.33996/revistahorizontes.v7i31.674,BERTopic-METADATA-MULTILINGUAL,metadata,29,1.0,38,5.606736603155434e-307,1.0,False,False,2023,es,Gestión escolar e inclusividad en una Institución Educativa en la Provincia Constitucional del Callao,10.33996/revistahorizontes.v7i31.674,OpenAlex,metadata,29,29,False,29,0.0,,,,0.688585,0.105723,0.7
doi:10.59427/rcli/2024/v24cs.1167-1172,doi:10.59427/rcli/2024/v24cs.1167-1172,BERTopic-METADATA-MULTILINGUAL,metadata,14,1.0,7,1.579460280129261e-307,1.0,False,False,2024,es,Manejo del conflicto en la gestión escolar: Una revisión sistemática,10.59427/rcli/2024/v24cs.1167-1172,OpenAlex,metadata,14,14,False,14,0.0,,,,0.820204,0.078714,1.0
doi:10.59427/rcli/2023/v23cs.3940-3948,doi:10.59427/rcli/2023/v23cs.3940-3948,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.10971640337109807,9,0.06435219757890277,0.0453642057921953,True,True,2023,es,Liderazgo del director en la gestión escolar,10.59427/rcli/2023/v23cs.3940-3948,OpenAlex,metadata,-1,-1,False,-1,0.8902835966289019,,,,,,1.0
doi:10.37811/cl_rcm.v5i6.1431,doi:10.37811/cl_rcm.v5i6.1431,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.07021770637040275,2,0.046091649660959674,0.02412605670944308,True,True,2022,es,Trabajo remoto y liderazgo adaptativo en la gestión escolar en instituciones educativas,10.37811/cl_rcm.v5i6.1431,OpenAlex,metadata,-1,-1,False,-1,0.9297822936295972,,,,,,1.0
doi:10.26885/rcei.11.1.9,doi:10.26885/rcei.11.1.9,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.09778857233431132,0,0.09306236236869767,0.004726209965613654,True,True,2022,es,Estilo de liderazgo y nivel de desempeño en la gestión escolar,10.26885/rcei.11.1.9,OpenAlex,metadata,-1,-1,False,-1,0.9022114276656887,,,,,,0.9
doi:10.56124/jbs.v3i2.0007,doi:10.56124/jbs.v3i2.0007,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.015814828014512845,35,0.013845050212421352,0.001969777802091493,True,True,2022,es,"Gestión escolar y su incidencia en la calidad educativa, distrito de educación junín - bolivar",10.56124/jbs.v3i2.0007,OpenAlex,metadata,-1,-1,False,-1,0.9841851719854872,,,,,,1.0
doi:10.47865/igob.vol7.n26.2024.344,doi:10.47865/igob.vol7.n26.2024.344,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.07822152429846761,30,0.04269615425151324,0.03552537004695437,True,True,2024,es,Competencia directiva y gestión escolar en la IE CET 34. Chancay. Lima,10.47865/igob.vol7.n26.2024.344,OpenAlex,metadata,-1,-1,False,-1,0.9217784757015324,,,,,,1.0
doi:10.46932/sfjdv3n5-050,doi:10.46932/sfjdv3n5-050,BERTopic-METADATA-MULTILINGUAL,metadata,1,0.21593933455483438,14,0.0329611618080646,0.18297817274676978,False,False,2022,es,Binomio familia – escuela: oportunidad de gestión escolar,10.46932/sfjdv3n5-050,OpenAlex,metadata,1,1,False,1,0.7840606654451656,,,,0.725663,0.210062,1.0
doi:10.54942/qantuyachay.v3i1.43,doi:10.54942/qantuyachay.v3i1.43,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.027186666767482284,0,0.017306326304846763,0.009880340462635522,True,True,2023,es,"La gestión escolar, el liderazgo pedagógico y la mejora de la práctica docente en los Centros de Educación Básica Alternativa de la UGEL 06, 2020",10.54942/qantuyachay.v3i1.43,OpenAlex,metadata,-1,-1,False,-1,0.9728133332325177,,,,,,0.8
doi:10.47606/acven/ph0208,doi:10.47606/acven/ph0208,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.09704871106025974,0,0.09437690064371852,0.002671810416541215,True,True,2023,es,Liderazgo del directivo en la gestión escolar,10.47606/acven/ph0208,OpenAlex,metadata,-1,-1,False,-1,0.9029512889397403,,,,,,1.0
doi:10.61598/s.r.c.a.v3i2.47,doi:10.61598/s.r.c.a.v3i2.47,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019393193719587035,41,0.016349202318335858,0.0030439914012511775,True,True,2023,es,Análisis de la Relación entre la Gestión Escolar Participativa y la Calidad de la Educación en Escuelas Públicas de América Latina,10.61598/s.r.c.a.v3i2.47,OpenAlex,metadata,-1,-1,False,-1,0.980606806280413,,,,,,0.9
doi:10.37177/unicen/eb31-287,doi:10.37177/unicen/eb31-287,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.08347421057934308,37,0.064052404125811,0.019421806453532087,True,True,2021,es,El paradigma de la convivencia en la gestión escolar: políticas educativas y marco legal,10.37177/unicen/eb31-287,CONICET Digital | OpenAlex,metadata,-1,-1,False,-1,0.9165257894206569,,,,,,0.8
doi:10.47865/igob.vol6.n22.2023.264,doi:10.47865/igob.vol6.n22.2023.264,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.08433783907295228,30,0.04470917029424973,0.03962866877870255,True,True,2023,es,Competencia del director y gestión escolar en la IE n° 3719 “Santísima Trinidad”. Puente Piedra. Lima,10.47865/igob.vol6.n22.2023.264,OpenAlex,metadata,-1,-1,False,-1,0.9156621609270477,,,,,,1.0
doi:10.60112/erc.v3i1.25,doi:10.60112/erc.v3i1.25,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.04985596290377105,37,0.036765827824931235,0.013090135078839812,True,True,2023,es,Evaluación de la Conexión entre la Administración Educativa Participativa y la Excelencia en la Enseñanza en Instituciones Públicas de América Latina,10.60112/erc.v3i1.25,OpenAlex,metadata,-1,-1,False,-1,0.950144037096229,,,,,,0.7
doi:10.47865/igob.vol6.n23.2023.296,doi:10.47865/igob.vol6.n23.2023.296,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0971257299650032,30,0.05050987325150568,0.046615856713497515,True,True,2023,es,Liderazgo pedagógico del directivo y gestión escolar de los docentes. IE n°5176 María Reiche Crosse. Puente Piedra. Lima,10.47865/igob.vol6.n23.2023.296,OpenAlex,metadata,-1,-1,False,-1,0.9028742700349968,,,,,,0.7
doi:10.46932/sfjdv6n10-027,doi:10.46932/sfjdv6n10-027,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.012913426724913395,2,0.011897419560406351,0.0010160071645070445,True,True,2025,es,Innovación pedagógica y metodologías activas impulsando la transformación del rol del docente en la gestión escolar,10.46932/sfjdv6n10-027,OpenAlex,metadata,-1,-1,False,-1,0.9870865732750866,,,,,,1.0
doi:10.37811/cl_rcm.v8i6.14496,doi:10.37811/cl_rcm.v8i6.14496,BERTopic-METADATA-MULTILINGUAL,metadata,32,1.0,37,4.7066077566895164e-307,1.0,False,False,2024,es,Estrategias de Gestión Escolar y su Influencia en la Efectividad del Desempeño Docente en Ecuador,10.37811/cl_rcm.v8i6.14496,OpenAlex,metadata,32,32,False,32,0.0,,,,0.747581,0.076287,1.0
doi:10.33996/repe.v1i1.16,doi:10.33996/repe.v1i1.16,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01069003184810785,35,0.010071910022013122,0.0006181218260947283,True,True,2020,es,Procesos administrativos en la gestión escolar del director de las instituciones educativas,10.33996/repe.v1i1.16,OpenAlex,metadata,-1,-1,False,-1,0.9893099681518922,,,,,,1.0
doi:10.35305/revista.vi43.206,doi:10.35305/revista.vi43.206,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.011234772091829126,29,0.00995573278877384,0.0012790393030552866,True,True,2022,es,participación de los niños en la gestión escolar:,10.35305/revista.vi43.206,OpenAlex,metadata,-1,-1,False,-1,0.9887652279081709,,,,,,0.8
doi:10.22463/25909215.3259,doi:10.22463/25909215.3259,BERTopic-METADATA-MULTILINGUAL,metadata,0,0.2618486110118738,28,0.08063712398721642,0.18121148702465736,False,False,2021,es,La Gestión Escolar y su Relación con el Liderazgo para el Aprendizaje desde la Percepción del Director,10.22463/25909215.3259,OpenAlex,metadata,0,0,False,0,0.7381513889881262,,,,0.343294,0.362852,0.8
doi:10.35622/inudi.b.005,doi:10.35622/inudi.b.005,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.1275597717145882,35,0.052379130408083535,0.07518064130650468,True,True,2022,es,Trabajo docente en equipo y el cumplimiento de los compromisos de gestión escolar en las instituciones de educación básica,10.35622/inudi.b.005,OpenAlex,metadata,-1,-1,False,-1,0.8724402282854118,,,,,,0.4
doi:10.61384/r.c.a..v4i3.659,doi:10.61384/r.c.a..v4i3.659,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.030970991864011713,37,0.017556820058791882,0.01341417180521983,True,True,2024,es,La Cultura del Emprendimiento en la Gestión Escolar: ¿Un Camino para Lograr los Retos que Plantea la Competitividad en Colombia?,10.61384/r.c.a..v4i3.659,OpenAlex,metadata,-1,-1,False,-1,0.9690290081359882,,,,,,0.6
doi:10.48169/ecuatesis/0101202005,doi:10.48169/ecuatesis/0101202005,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.049811157758079184,21,0.04235205956795823,0.007459098190120951,True,True,2020,en,La gestión escolar y la calidad educativa en las instituciones educativas de nivel básico.,10.48169/ecuatesis/0101202005,OpenAlex,metadata,-1,-1,False,-1,0.9501888422419208,,,,,,0.3
doi:10.47865/igob.vol5.n20.2022.223,doi:10.47865/igob.vol5.n20.2022.223,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.07873222245839372,30,0.04494603709035521,0.033786185368038506,True,True,2022,es,"El Liderazgo Compartido y su Impacto en la Gestión Escolar de la Institución Educativa Parroquial “Nuestro Salvador”, Villa María Del Triunfo, 2022",10.47865/igob.vol5.n20.2022.223,OpenAlex,metadata,-1,-1,False,-1,0.9212677775416063,,,,,,1.0
doi:10.26490/uncp.alboradaciencia.2022.2.1118,doi:10.26490/uncp.alboradaciencia.2022.2.1118,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.03132821049268789,20,0.02186791568166584,0.009460294811022053,True,True,2022,es,Construcción de instrumento para conocer los modelos de planificación estratégica y gestión escolar,10.26490/uncp.alboradaciencia.2022.2.1118,OpenAlex,metadata,-1,-1,False,-1,0.9686717895073121,,,,,,1.0
doi:10.37811/cl_rcm.v6i6.3958,doi:10.37811/cl_rcm.v6i6.3958,BERTopic-METADATA-MULTILINGUAL,metadata,21,1.0,20,3.607432205659408e-307,1.0,False,False,2022,es,Gestión escolar y calidad educativa: En las instituciones educativas del nivel primario – Cusco,10.37811/cl_rcm.v6i6.3958,OpenAlex,metadata,21,21,False,21,0.0,,,,0.663654,0.149841,1.0
doi:10.48102/rlee.2020.50.2.61,doi:10.48102/rlee.2020.50.2.61,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.03721761683225048,28,0.012932475939832653,0.024285140892417824,True,True,2020,es,Estado del conocimiento sobre resignificación de políticas en materia de autonomía de gestión escolar en el marco de los Consejos Técnicos Escolares,10.48102/rlee.2020.50.2.61,OpenAlex,metadata,-1,-1,False,-1,0.9627823831677496,,,,,,0.5
doi:10.30972/riie.13176140,doi:10.30972/riie.13176140,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.10008102236933358,26,0.06643954275412901,0.03364147961520457,True,True,2022,es,"Biopolítica, imperativos de regulación y gestión escolar. Un análisis de las prácticas de directores/as de escuelas secundarias en el partido de San Martín a partir de la irrupción del COVID 19",10.30972/riie.13176140,OpenAlex,metadata,-1,-1,False,-1,0.8999189776306664,,,,,,0.0
doi:10.32541/recie.v8i2.735,doi:10.32541/recie.v8i2.735,BERTopic-METADATA-MULTILINGUAL,metadata,29,1.0,38,6.442875584503581e-307,1.0,False,False,2024,es,"Gestión escolar con enfoque inclusivo a nivel macro, meso y microcurricular: Experiencias de un estudio de caso",10.32541/recie.v8i2.735,OpenAlex,metadata,29,29,False,29,0.0,,,,0.647832,0.106712,0.6
doi:10.56712/latam.v4i6.1549,doi:10.56712/latam.v4i6.1549,BERTopic-METADATA-MULTILINGUAL,metadata,0,0.12137954228589683,0,0.11639672556124342,0.004982816724653408,False,True,2023,es,Liderazgo directivo y gestión escolar. Experiencias y prácticas desde un enfoque internacional,10.56712/latam.v4i6.1549,OpenAlex,metadata,0,0,False,0,0.8786204577141031,,,,0.034883,0.325461,0.6
doi:10.37811/cl_rcm.v8i3.11175,doi:10.37811/cl_rcm.v8i3.11175,BERTopic-METADATA-MULTILINGUAL,metadata,17,0.08289586823936994,23,0.024014572906849035,0.0588812953325209,False,True,2024,es,Impulsando la Educación STEAM desde la Gestión Escolar Efectiva: Un Modelo de Banco de Germoplasma Vegetal para el Desarrollo Sostenible y el Fortalecimiento de las Habilidades STEAM,10.37811/cl_rcm.v8i3.11175,OpenAlex,metadata,17,17,False,17,0.9171041317606301,,,,0.62664,0.306024,0.9
doi:10.47865/igob.vol5.n17.2022.183,doi:10.47865/igob.vol5.n17.2022.183,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.11943289832302437,0,0.09598891274119972,0.023443985581824645,True,True,2022,es,Dimensiones de la gestión escolar liderazgo y autoevaluación,10.47865/igob.vol5.n17.2022.183,OpenAlex,metadata,-1,-1,False,-1,0.8805671016769756,,,,,,1.0
doi:10.26885/rcei.13.2.25,doi:10.26885/rcei.13.2.25,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.16624869601711934,37,0.12499744268401326,0.04125125333310607,True,True,2024,es,"Percepciones sobre la implementación de las normas de convivencia y gestión escolar en una institución educativa salesiana de Asunción, Paraguay",10.26885/rcei.13.2.25,OpenAlex,metadata,-1,-1,False,-1,0.8337513039828807,,,,,,0.6
doi:10.37811/cl_rcm.v6i4.2862,doi:10.37811/cl_rcm.v6i4.2862,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.07457316985382077,20,0.05184749400644222,0.02272567584737855,True,True,2022,es,"La planificación estratégica, un eficaz instrumento que puede contribuir al mejoramiento de la gestión escolar en una institución educativa",10.37811/cl_rcm.v6i4.2862,OpenAlex,metadata,-1,-1,False,-1,0.9254268301461792,,,,,,1.0
